ticker,entry_date,entry_price,exit_date,exit_price,shares,stop_loss,atr_at_entry,R,gross_pnl,net_pnl,pnl_r_multiple,exit_reason,holding_days,gap_adjusted_loss_multiple,entry_commission,exit_commission
EXC,2004-11-02,12.74655152434447,2004-11-03,12.620123946696058,39724,12.358056727304554,0.1942473985199579,0.3884947970399164,-5022.20909450553,-5324.508839429014,-0.3254292685814845,stop_loss,1,-0.3254292685814845,151.90320382591793,150.39654109756626
CVS,2004-11-05,15.35358568171527,2004-11-09,14.707403260981367,33437,14.756023407261877,0.29878113722669675,0.5975622744533933,-21606.401602079495,-21907.94638826258,-1.0813641495775204,stop_loss,4,-1.0813641495775204,154.01335333185403,147.53143285123022
YUM,2004-11-04,10.658531470874767,2004-11-18,10.639645250436715,47585,10.33046938115362,0.16403104486057393,0.32806208972114703,-898.7007995447041,-1202.742921329786,-0.05756904265928834,trailing_stop,14,-0.05756904265928834,152.15586601247273,151.88625577260933
VNO,2004-11-10,22.243292963493595,2004-11-18,22.520287683385703,23108,21.575734665446273,0.33377914902366157,0.6675582980473216,6400.793987266849,6090.474940790424,0.4149371233978329,trailing_stop,8,0.4149371233978329,154.199404140123,156.11964233630303
ABT,2004-11-04,12.783981837768193,2004-11-22,12.553652041452773,39674,12.370845206945612,0.2065683154112909,0.41313663082258145,-9138.104339017975,-9439.67792497524,-0.5575148247126349,trailing_stop,18,-0.5575148247126349,152.1575086294846,149.41607732777922
NKE,2004-11-05,8.026734817995111,2004-11-22,7.797689210534741,63958,7.772753905808348,0.12699045609338125,0.2539809121867629,-14649.298961950355,-14952.92851555537,-0.9018221309951957,stop_loss,17,-0.9018221309951957,154.01217164679937,149.61738195821428
GE,2004-11-05,100.56298029850639,2004-11-30,100.64719518520421,2552,97.72108335050126,1.4209484740025664,2.841896948005129,214.91639085284191,60.869880502513084,0.029633335845248278,trailing_stop,25,0.029633335845248278,76.99101771653649,77.05549263379235
PFG,2004-11-03,20.014134997540104,2004-12-01,20.09432619076541,25196,19.26135264082613,0.37639117835698727,0.7527823567139755,2020.4973045048348,1717.325468074671,0.10652639838074227,trailing_stop,28,0.10652639838074227,151.28284361940612,151.8889928107576
ED,2004-11-05,18.089239397324842,2004-12-01,17.83730848102142,14190,17.66126706560885,0.21398616585799557,0.427972331715992,-3574.8997023455613,-3727.8390166636814,-0.5886616905660313,trailing_stop,26,-0.5886616905660313,77.00589211441185,75.93342220370819
DUK,2004-10-28,15.796106937906805,2004-12-02,16.17231583189651,32012,15.316861284159433,0.2396228268736858,0.4792456537473715,12043.199114398394,11736.187169486311,0.7850022030414023,trailing_stop,35,0.7850022030414023,151.69949258888178,155.3124523232013
PCG,2004-11-02,19.67238104747278,2004-12-02,19.94306621128762,25739,19.19658118540295,0.23789993103491333,0.4757998620698274,6967.1654314301495,6661.26683233218,0.5689055113158359,trailing_stop,30,0.5689055113158359,151.90422473427054,153.9943743636996
SO,2004-11-05,12.540371544710341,2004-12-03,12.553977459789674,20469,12.20172411840964,0.1693237131503504,0.3386474263007013,278.499475758873,124.40260682693976,0.04017722865329542,trailing_stop,28,0.04017722865329542,77.0066595446028,77.09020938733046
LIN,2004-12-03,30.989925091498375,2004-12-08,29.8513766456837,16818,30.053191874353164,0.46836660857260454,0.9367332171452105,-19148.10776171119,-19455.07646549597,-1.2154457907284595,stop_loss,5,-1.2154457907284595,156.3565680566459,150.61213572813253
