date,nav,return
2004-01-02,10000000.0,0.0
2004-01-05,10001209.826229928,0.00012098262299287121
2004-01-06,10013373.369475326,0.0012162071846044675
2004-01-07,10020654.32369543,0.000727123013539055
2004-01-08,10021869.116953868,0.0001212289356760099
2004-01-09,10046183.431085637,0.002426125690529801
2004-01-12,10052260.945255328,0.0006049575155959719
2004-01-13,10064420.94062322,0.0012096776470602588
2004-01-14,10054701.884980226,-0.0009656845336988296
2004-01-15,10053473.609787263,-0.00012215928498071627
2004-01-16,10046183.431085639,-0.0007251402833073906
2004-01-20,10051048.280723397,0.00048424853787798483
2004-01-21,10057124.375742085,0.0006045235132678961
2004-01-22,10064420.940623222,0.0007255120458424802
2004-01-23,10049831.358738458,-0.0014496196026415609
2004-01-26,10042541.889612336,-0.0007253324822992235
2004-01-27,10054701.884980228,0.0012108483590662633
2004-01-28,10029162.1339575,-0.002540080383773402
2004-01-29,10031591.720474374,0.0002422521925982135
2004-01-30,10036455.150961129,0.000484811445907285
2004-02-02,10039986.708231715,0.0003518729688387623
2004-02-03,10049729.179866258,0.0009703669853022845
2004-02-04,10043641.022064043,-0.000605803170737329
2004-02-05,10036333.813550387,-0.0007275457672774044
2004-02-06,10052177.215346165,0.0015786045073937771
2004-02-09,10055815.918517465,0.0003619815979511998
2004-02-10,10042423.390503602,-0.001331819130579004
2004-02-11,10058255.43909136,0.0015765167402450597
2004-02-12,10061901.947593175,0.00036253886410975156
2004-02-13,10076505.011412466,0.0014513224135308533
2004-02-17,10067986.557517879,-0.0008453778254403632
2004-02-18,10069205.608229324,0.00012108187714399143
2004-02-19,10074078.972773101,0.0004839869929553764
2004-02-20,10063116.031276109,-0.001088232634131825
2004-02-23,10072855.664608646,0.0009678546190132753
2004-02-24,10074078.972773101,0.00012144601344310502
2004-02-25,10081373.408927731,0.0007240797073702065
2004-02-26,10077721.933397409,-0.0003622002064807006
2004-02-27,10085033.399364075,0.0007255078097001544
2004-03-01,10081733.163706956,-0.0003272409248864516
2004-03-02,10071985.015468402,-0.000966911946613136
2004-03-03,10064674.259077238,-0.000725850602432021
2004-03-04,10073199.099151338,0.0008470060584833128
2004-03-05,10095143.431108356,0.0021784868680760905
2004-03-08,10110991.799932644,0.0015699003122087163
2004-03-09,10117089.891791878,0.0006031151028402792
2004-03-10,10110991.799932644,-0.0006027515742627054
2004-03-11,10119517.349582246,0.0008431961788020192
2004-03-12,10112217.236823602,-0.0007213894207064309
2004-03-15,10107338.195675816,-0.0004824897481452428
2004-03-16,10114654.628670992,0.0007238733733383462
2004-03-17,10114654.628670992,0.0
2004-03-18,10110991.799932646,-0.00036213087572600777
2004-03-19,10114654.628670992,0.0003622620620038486
2004-03-22,10120747.043926215,0.0006023354705511075
2004-03-23,10123182.307047099,0.00024062088601906062
2004-03-24,10125623.246771995,0.0002411237544539535
2004-03-25,10124398.519456537,-0.00012095327720673676
2004-03-26,10114654.628670992,-0.0009624167565924768
2004-03-29,10107338.195675818,-0.0007233497597075589
2004-03-30,10106113.468360363,-0.0001211720921715509
2004-03-31,10113433.449233044,0.0007243121597237945
2004-04-01,10101229.460184066,-0.0012067107684289313
2004-04-02,10065824.480965048,-0.003505016825780749
2004-04-05,10056060.722065462,-0.0009699909747135083
2004-04-06,10068265.42068994,0.0012136659634223168
2004-04-07,10070708.489141341,0.00024265038209869694
2004-04-08,10070708.489141341,0.0
2004-04-12,10060939.763213247,-0.0009700137719831359
2004-04-13,10047514.594726318,-0.0013343851372628057
2004-04-14,10030424.468774538,-0.0017009306919295586
2004-04-15,10036524.689360276,0.0006081717283976662
2004-04-16,10049952.69614921,0.0013379139896072534
2004-04-19,10037746.578373726,-0.001214544798818773
2004-04-20,10014559.070138216,-0.0023100312460037076
2004-04-21,10015780.249576164,0.00012194040989688126
2004-04-22,10030424.468774538,0.0014621146664028917
2004-04-23,10009670.80450891,-0.002069071386782917
2004-04-26,10010889.145644853,0.00012171640403946249
2004-04-27,10023101.649599848,0.0012199220046611448
2004-04-28,10002347.98533422,-0.002070583038181306
2004-04-29,10001134.611226786,-0.00012130892758510647
2004-04-30,10006014.361950073,0.00048791971241035625
2004-05-03,10010416.568360904,0.00043995603559898733
2004-05-04,10007976.33821151,-0.00024376909119916412
2004-05-05,10004302.15626514,-0.0003671253630309623
2004-05-06,10001852.701634228,-0.00024484012904157915
2004-05-07,9960293.574091366,-0.004155142930276523
2004-05-10,9965177.582267663,0.0004903478135425132
2004-05-11,9966408.695762632,0.00012354155104676856
2004-05-12,9968846.797185523,0.0002446318927225022
2004-05-13,9963957.112405216,-0.0004904965318243137
2004-05-14,9979845.927033085,0.0015946289660446755
2004-05-17,9993300.897691077,0.001348214266669645
2004-05-18,9983522.947281463,-0.000978450514971807
2004-05-19,9978629.714623649,-0.0004901308569783547
2004-05-20,9983522.947281463,0.0004903712030364105
2004-05-21,9983522.947281463,0.0
2004-05-24,9985960.339128852,0.00024414145790618846
2004-05-25,9985960.339128852,0.0
2004-05-26,10004302.156265143,0.0018367604630293854
2004-05-27,10023538.156008549,0.0019227727674497874
2004-05-28,10015427.412985131,-0.0008091696661578496
2004-06-01,10009781.931634381,-0.0005636785249354404
2004-06-02,10019447.616813725,0.0009656239511868225
2004-06-03,9957243.444503838,-0.006208343482479117
2004-06-04,9995800.420802925,0.0038722540544460227
2004-06-07,10142593.522135235,0.014685477415776527
2004-06-08,10145429.279417545,0.0002795889706237453
2004-06-09,10049877.855650093,-0.009418174543023072
2004-06-10,10107221.89947957,0.005705944356053871
2004-06-14,10010813.042508418,-0.00953861089921415
2004-06-15,10111254.168204186,0.010033263559040773
2004-06-16,10129625.00319471,0.0018168700623006906
2004-06-17,10110039.477068339,-0.0019334897511206206
2004-06-18,10131740.496619003,0.002146482177432407
2004-06-21,10114166.09762786,-0.0017345883460998524
2004-06-22,10137850.582598064,0.0023417140614052645
2004-06-23,10256905.909470335,0.01174364584507015
2004-06-24,10215958.406077854,-0.003992188653565876
