date,close_adj,sma200,is_bull
2003-11-19,69.1367,63.2771,1
2003-11-20,68.5161,63.3441,1
2003-11-21,68.8,63.4158,1
2003-11-24,69.7111,63.4902,1
2003-11-25,69.9752,63.5678,1
2003-11-26,70.2261,63.651,1
2003-11-28,70.2789,63.7337,1
2003-12-01,71.0381,63.8142,1
2003-12-02,70.8599,63.8891,1
2003-12-03,70.7476,63.9648,1
2003-12-04,71.0381,64.0448,1
2003-12-05,70.543,64.1195,1
2003-12-08,71.0183,64.2011,1
2003-12-09,70.4703,64.2778,1
2003-12-10,70.4637,64.3584,1
2003-12-11,71.256,64.4395,1
2003-12-12,71.3946,64.5194,1
2003-12-15,71.0381,64.6001,1
2003-12-16,71.4078,64.6871,1
2003-12-17,71.6323,64.7729,1
2003-12-18,72.4378,64.8651,1
2003-12-19,72.2368,64.9543,1
2003-12-22,72.7409,65.0526,1
2003-12-23,72.7874,65.1538,1
2003-12-24,72.7144,65.2528,1
2003-12-26,72.7674,65.343,1
2003-12-29,73.7359,65.4371,1
2003-12-30,73.7492,65.5226,1
2003-12-31,73.8155,65.6068,1
2004-01-02,73.7824,65.6887,1
2004-01-05,74.585,65.7739,1
2004-01-06,74.6579,65.8534,1
2004-01-07,74.91,65.9439,1
2004-01-08,75.2085,66.0332,1
2004-01-09,74.5518,66.1206,1
2004-01-12,75.1024,66.2106,1
2004-01-13,74.6646,66.2998,1
2004-01-14,75.2881,66.3986,1
2004-01-15,75.4738,66.4941,1
2004-01-16,75.7723,66.5842,1
2004-01-20,75.7524,66.6756,1
2004-01-21,76.3494,66.7683,1
2004-01-22,76.1504,66.8606,1
2004-01-23,75.905,66.9512,1
2004-01-26,76.8602,67.0503,1
2004-01-27,76.0708,67.1439,1
2004-01-28,75.2019,67.2344,1
2004-01-29,75.2748,67.3193,1
2004-01-30,75.2748,67.4016,1
2004-02-02,75.5999,67.4904,1
2004-02-03,75.4738,67.5743,1
2004-02-04,74.8569,67.6549,1
2004-02-05,75.0758,67.731,1
2004-02-06,75.9183,67.8086,1
2004-02-09,75.9382,67.8889,1
2004-02-10,76.1836,67.9742,1
2004-02-11,76.9929,68.0584,1
2004-02-12,76.7143,68.1402,1
2004-02-13,76.3693,68.2209,1
2004-02-17,77.0592,68.3051,1
2004-02-18,76.7209,68.3833,1
2004-02-19,76.4357,68.4606,1
2004-02-20,76.2035,68.534,1
2004-02-23,76.0111,68.608,1
2004-02-24,75.8785,68.6845,1
2004-02-25,76.1969,68.7584,1
2004-02-26,76.2433,68.8287,1
2004-02-27,76.2964,68.8999,1
2004-03-01,77.0526,68.9755,1
2004-03-02,76.6015,69.0469,1
2004-03-03,76.7408,69.1198,1
2004-03-04,76.9398,69.2009,1
2004-03-05,77.1985,69.284,1
2004-03-08,76.2566,69.3617,1
2004-03-09,75.9514,69.4348,1
2004-03-10,74.6778,69.501,1
2004-03-11,73.7094,69.557,1
2004-03-12,74.6778,69.6169,1
2004-03-15,73.7624,69.6731,1
2004-03-16,74.1538,69.7262,1
2004-03-17,74.983,69.7822,1
2004-03-18,75.0029,69.8369,1
2004-03-19,73.9314,69.8817,1
2004-03-22,72.9928,69.9201,1
2004-03-23,72.8663,69.9593,1
2004-03-24,72.9262,70.002,1
2004-03-25,73.8915,70.0462,1
2004-03-26,73.9115,70.0872,1
2004-03-29,74.9499,70.1323,1
2004-03-30,75.2029,70.1821,1
2004-03-31,75.2894,70.2254,1
2004-04-01,75.7421,70.2711,1
2004-04-02,76.3146,70.3198,1
2004-04-05,76.734,70.3758,1
2004-04-06,76.4877,70.4313,1
2004-04-07,76.3079,70.4892,1
2004-04-08,76.1349,70.5459,1
2004-04-12,76.4344,70.6073,1
2004-04-13,75.3627,70.6592,1
2004-04-14,75.4825,70.7155,1
2004-04-15,75.1962,70.7705,1
2004-04-16,75.7754,70.8253,1
2004-04-19,75.7754,70.8761,1
2004-04-20,74.5039,70.924,1
2004-04-21,75.0032,70.9678,1
2004-04-22,76.055,71.0155,1
2004-04-23,76.1282,71.0654,1
2004-04-26,76.0217,71.119,1
2004-04-27,76.0883,71.1698,1
2004-04-28,75.1031,71.2141,1
2004-04-29,74.444,71.2558,1
2004-04-30,73.8649,71.2965,1
2004-05-03,74.657,71.3459,1
2004-05-04,74.5971,71.3917,1
2004-05-05,75.0764,71.4439,1
2004-05-06,74.4307,71.4899,1
2004-05-07,73.1992,71.5296,1
2004-05-10,72.447,71.568,1
2004-05-11,73.0594,71.6037,1
2004-05-12,73.5254,71.6429,1
2004-05-13,73.2191,71.6822,1
2004-05-14,73.2524,71.7224,1
2004-05-17,72.6267,71.7587,1
2004-05-18,72.9928,71.7997,1
2004-05-19,72.7399,71.8395,1
2004-05-20,72.9728,71.8873,1
2004-05-21,73.0993,71.9339,1
2004-05-24,73.4055,71.9786,1
2004-05-25,74.4573,72.0277,1
2004-05-26,74.717,72.0769,1
2004-05-27,75.1363,72.1253,1
2004-05-28,75.1297,72.1752,1
2004-06-01,75.0298,72.2238,1
2004-06-02,75.3094,72.2728,1
2004-06-03,74.6171,72.3154,1
2004-06-04,75.2096,72.3598,1
2004-06-07,76.3545,72.4113,1
2004-06-08,76.4611,72.4622,1
2004-06-09,75.7488,72.5129,1
2004-06-10,76.1216,72.5649,1
2004-06-14,75.3693,72.6125,1
2004-06-15,75.9019,72.6628,1
2004-06-16,75.8886,72.7109,1
2004-06-17,75.7754,72.7562,1
2004-06-18,75.9177,72.7977,1
2004-06-21,75.6304,72.836,1
2004-06-22,76.0112,72.876,1
2004-06-23,76.666,72.9212,1
2004-06-24,76.4255,72.9624,1
2004-06-25,76.058,73.004,1
2004-06-28,75.7974,73.0477,1
2004-06-29,76.1114,73.092,1
2004-06-30,76.519,73.1377,1
2004-07-01,75.4567,73.1793,1
2004-07-02,75.4166,73.2157,1
2004-07-06,74.7552,73.2496,1
2004-07-07,74.9757,73.2805,1
2004-07-08,74.4545,73.3105,1
2004-07-09,74.6483,73.3453,1
2004-07-12,74.6817,73.3789,1
2004-07-13,74.7351,73.4188,1
2004-07-14,74.508,73.4603,1
2004-07-15,74.0269,73.5005,1
2004-07-16,73.9668,73.5371,1
2004-07-19,73.6528,73.5755,1
2004-07-20,74.5881,73.6114,1
2004-07-21,73.2118,73.6393,0
2004-07-22,73.4123,73.6651,0
2004-07-23,72.7976,73.6862,0
2004-07-26,72.6573,73.7053,0
2004-07-27,73.3388,73.7287,0
2004-07-28,73.5593,73.7523,0
2004-07-29,73.8733,73.7765,1
2004-07-30,74.0537,73.8005,1
2004-08-02,74.2073,73.824,1
2004-08-03,73.6327,73.8456,0
2004-08-04,73.6261,73.8658,0
2004-08-05,72.4235,73.8837,0
2004-08-06,71.3879,73.8939,0
2004-08-09,71.4881,73.9052,0
2004-08-10,72.4101,73.9255,0
2004-08-11,72.2631,73.9456,0
2004-08-12,71.4747,73.9611,0
2004-08-13,71.615,73.9771,0
2004-08-16,72.3567,73.9921,0
2004-08-17,72.7642,74.0087,0
2004-08-18,73.5125,74.0284,0
2004-08-19,73.2987,74.0473,0
2004-08-20,73.8131,74.0664,0
2004-08-23,73.6261,74.0855,0
2004-08-24,73.7263,74.1047,0
2004-08-25,74.2274,74.1246,1
2004-08-26,74.2274,74.1471,1
2004-08-27,74.4612,74.1722,1
2004-08-30,73.8465,74.1944,0
2004-08-31,74.2341,74.2145,1
2004-09-01,74.3744,74.2353,1
2004-09-02,75.2162,74.2633,1
2004-09-03,74.9088,74.2914,1
2004-09-07,75.4032,74.3257,1
2004-09-08,75.2162,74.3561,1
2004-09-09,75.1494,74.3892,1
2004-09-10,75.5369,74.4229,1
2004-09-13,75.7841,74.4533,1
2004-09-14,75.9377,74.4831,1
2004-09-15,75.3632,74.5088,1
2004-09-16,75.5903,74.5353,1
2004-09-17,75.9102,74.5597,1
2004-09-20,75.454,74.5827,1
2004-09-21,75.7827,74.6078,1
2004-09-22,74.8368,74.6268,1
2004-09-23,74.4343,74.6463,0
2004-09-24,74.7764,74.6651,1
2004-09-27,74.3001,74.6842,0
2004-09-28,74.6557,74.7052,0
2004-09-29,75.0313,74.7241,1
2004-09-30,74.9777,74.742,1
2004-10-01,76.2456,74.768,1
2004-10-04,76.3731,74.7928,1
2004-10-05,76.4134,74.8168,1
2004-10-06,76.9366,74.8392,1
2004-10-07,76.1115,74.8586,1
2004-10-08,75.4808,74.8723,1
2004-10-11,75.7894,74.8873,1
2004-10-12,75.4943,74.9012,1
2004-10-13,74.8301,74.9115,0
2004-10-14,74.2263,74.914,0
2004-10-15,74.6422,74.9185,0
2004-10-18,74.924,74.924,1
2004-10-19,74.2934,74.9266,0
2004-10-20,74.1458,74.9244,0
2004-10-21,74.6288,74.9242,0
2004-10-22,73.7902,74.9186,0
2004-10-25,73.703,74.9111,0
2004-10-26,74.8301,74.9125,0
2004-10-27,75.7291,74.9156,1
2004-10-28,75.9572,74.9221,1
2004-10-29,75.9437,74.9254,1
2004-11-01,76.1517,74.9287,1
2004-11-02,76.1786,74.9308,1
2004-11-03,77.1379,74.9377,1
2004-11-04,78.1912,74.9469,1
2004-11-05,78.6809,74.9596,1
2004-11-08,78.5669,74.9729,1
2004-11-09,78.4126,74.9806,1
2004-11-10,78.473,74.9926,1
2004-11-11,79.07,75.012,1
2004-11-12,79.694,75.0341,1
2004-11-15,79.8892,75.0572,1
2004-11-16,79.3173,75.0757,1
2004-11-17,79.7883,75.0973,1
2004-11-18,79.8959,75.1225,1
2004-11-19,79.0078,75.1422,1
2004-11-22,79.3846,75.1595,1
2004-11-23,79.5057,75.1773,1
2004-11-24,79.6941,75.1949,1
2004-11-26,79.6335,75.2081,1
2004-11-29,79.2702,75.2209,1
2004-11-30,79.324,75.2356,1
2004-12-01,80.2256,75.2515,1
2004-12-02,80.2929,75.2693,1
2004-12-03,80.2391,75.2884,1
2004-12-06,80.2122,75.3084,1
2004-12-07,79.4653,75.3257,1
2004-12-08,79.9296,75.3459,1
2004-12-09,80.2122,75.366,1
2004-12-10,80.2929,75.3862,1
2004-12-13,80.9927,75.4097,1
2004-12-14,81.2753,75.4308,1
2004-12-15,81.3359,75.4545,1
2004-12-16,81.2888,75.4773,1
2004-12-17,80.7491,75.4963,1
2004-12-20,80.7693,75.5142,1
2004-12-21,81.3913,75.5398,1
2004-12-22,81.5874,75.568,1
2004-12-23,81.6482,75.6029,1
2004-12-27,81.4792,75.6417,1
2004-12-28,81.9254,75.6779,1
2004-12-29,82.0471,75.7194,1
2004-12-30,81.8916,75.7581,1
2004-12-31,81.7158,75.7917,1
2005-01-03,81.3305,75.8234,1
2005-01-04,80.3367,75.8554,1
2005-01-05,79.7823,75.8893,1
2005-01-06,80.1879,75.9259,1
2005-01-07,80.073,75.9617,1
2005-01-10,80.4516,75.9945,1
2005-01-11,79.8972,76.0244,1
2005-01-12,80.1609,76.0505,1
2005-01-13,79.5186,76.072,1
2005-01-14,79.9378,76.0953,1
2005-01-18,80.7693,76.1204,1
2005-01-19,79.9243,76.1385,1
2005-01-20,79.4375,76.152,1
2005-01-21,78.9507,76.1643,1
2005-01-24,78.7952,76.1767,1
2005-01-25,79.0183,76.1912,1
2005-01-26,79.255,76.2053,1
2005-01-27,79.3902,76.2254,1
2005-01-28,79.3902,76.2449,1
2005-01-31,79.8837,76.2684,1
2005-02-01,80.3907,76.2914,1
2005-02-02,80.6341,76.3157,1
2005-02-03,80.4245,76.3453,1
2005-02-04,81.2831,76.3767,1
2005-02-07,81.175,76.4023,1
2005-02-08,81.2696,76.428,1
2005-02-09,80.6612,76.4512,1
2005-02-10,80.9519,76.4756,1
2005-02-11,81.6482,76.5083,1
2005-02-14,81.5874,76.544,1
2005-02-15,81.8916,76.5841,1
2005-02-16,81.9457,76.6206,1
2005-02-17,81.2831,76.654,1
2005-02-18,81.3913,76.6856,1
2005-02-22,80.1812,76.7143,1
2005-02-23,80.7558,76.7521,1
2005-02-24,81.2899,76.7963,1
2005-02-25,82.0944,76.8415,1
2005-02-28,81.5536,76.8817,1
2005-03-01,81.9592,76.9254,1
2005-03-02,81.9186,76.9687,1
2005-03-03,81.9524,77.0153,1
2005-03-04,82.9733,77.0652,1
2005-03-07,83.0139,77.1166,1
2005-03-08,82.7029,77.1652,1
2005-03-09,81.7834,77.2087,1
2005-03-10,81.966,77.2515,1
2005-03-11,81.3913,77.2861,1
2005-03-14,81.8984,77.322,1
2005-03-15,81.2223,77.3525,1
2005-03-16,80.5327,77.3795,1
2005-03-17,80.695,77.4078,1
2005-03-18,80.4564,77.4335,1
2005-03-21,80.1577,77.4612,1
2005-03-22,79.3433,77.4819,1
2005-03-23,79.4111,77.4972,1
2005-03-24,79.5062,77.5124,1
2005-03-28,79.6215,77.5318,1
2005-03-29,79.0921,77.5466,1
2005-03-30,80.212,77.5709,1
2005-03-31,80.0627,77.5917,1
2005-04-01,79.703,77.6107,1
2005-04-04,79.8387,77.631,1
2005-04-05,80.2188,77.6526,1
2005-04-06,80.4971,77.6769,1
2005-04-07,80.9315,77.7015,1
2005-04-08,80.0899,77.7186,1
2005-04-11,80.151,77.7372,1
2005-04-12,80.565,77.7598,1
2005-04-13,79.6148,77.7789,1
2005-04-14,78.5763,77.7912,1
2005-04-15,77.4768,77.796,0
2005-04-18,77.7143,77.8073,0
2005-04-19,78.332,77.8218,1
2005-04-20,77.2392,77.8343,0
2005-04-21,78.7392,77.8531,1
2005-04-22,78.4406,77.873,1
2005-04-25,78.9564,77.8945,1
2005-04-26,78.1894,77.9121,1
2005-04-27,78.4949,77.9309,1
2005-04-28,77.5107,77.9459,0
2005-04-29,78.5627,77.9686,1
2005-05-02,79.0039,77.9938,1
2005-05-03,79.1396,78.0212,1
2005-05-04,79.7505,78.047,1
2005-05-05,79.7234,78.0796,1
2005-05-06,79.4722,78.1099,1
2005-05-09,79.9677,78.1457,1
2005-05-10,79.1396,78.1781,1
2005-05-11,79.574,78.2093,1
2005-05-12,78.6985,78.235,1
2005-05-13,78.5424,78.2583,1
2005-05-16,79.2754,78.2845,1
2005-05-17,79.8048,78.3124,1
2005-05-18,80.6261,78.3474,1
2005-05-19,80.9654,78.3841,1
2005-05-20,80.85,78.4262,1
2005-05-23,81.298,78.4758,1
2005-05-24,81.108,78.5239,1
2005-05-25,81.0469,78.5671,1
2005-05-26,81.4813,78.6132,1
2005-05-27,81.617,78.6639,1
2005-05-31,81.0944,78.7113,1
2005-06-01,81.7867,78.7584,1
2005-06-02,81.9632,78.8044,1
2005-06-03,81.5491,78.8446,1
2005-06-06,81.4745,78.8855,1
2005-06-07,81.5356,78.9241,1
2005-06-08,81.3862,78.9629,1
2005-06-09,81.7731,79.0031,1
2005-06-10,81.5831,79.0399,1
2005-06-13,81.841,79.078,1
2005-06-14,82.031,79.1158,1
2005-06-15,82.1871,79.1575,1
2005-06-16,82.3975,79.1983,1
2005-06-17,82.7014,79.24,1
2005-06-20,82.7286,79.2775,1
2005-06-21,82.7763,79.3169,1
2005-06-22,82.8445,79.3541,1
2005-06-23,81.6792,79.3864,1
2005-06-24,81.0795,79.416,1
2005-06-27,81.1953,79.4443,1
2005-06-28,81.8768,79.4748,1
2005-06-29,81.6587,79.5034,1
2005-06-30,81.2158,79.5327,1
2005-07-01,81.4543,79.562,1
2005-07-05,82.1085,79.593,1
2005-07-06,81.4202,79.6228,1
2005-07-07,81.7405,79.6526,1
2005-07-08,82.6741,79.6918,1
2005-07-11,83.0966,79.7351,1
2005-07-12,83.3147,79.7778,1
2005-07-13,83.4305,79.8234,1
2005-07-14,83.7576,79.8689,1
2005-07-15,83.7099,79.9123,1
2005-07-18,83.376,79.9543,1
2005-07-19,83.8326,79.9923,1
2005-07-20,84.1188,80.031,1
2005-07-21,83.6281,80.0671,1
2005-07-22,84.1869,80.1033,1
2005-07-25,83.9484,80.1425,1
2005-07-26,84.0506,80.1854,1
2005-07-27,84.3573,80.2282,1
2005-07-28,84.8888,80.2752,1
2005-07-29,84.3232,80.3226,1
2005-08-01,84.2619,80.3728,1
2005-08-02,84.7662,80.4234,1
2005-08-03,84.991,80.4738,1
2005-08-04,84.3096,80.5238,1
2005-08-05,83.7372,80.5718,1
2005-08-08,83.5804,80.6166,1
2005-08-09,84.0847,80.668,1
2005-08-10,84.0438,80.7197,1
2005-08-11,84.3777,80.7675,1
2005-08-12,83.8598,80.8081,1
2005-08-15,84.3777,80.8502,1
2005-08-16,83.2806,80.8869,1
2005-08-17,83.2738,80.9225,1
2005-08-18,83.267,80.958,1
2005-08-19,83.4578,80.9896,1
2005-08-22,83.4578,81.0159,1
2005-08-23,83.301,81.039,1
2005-08-24,82.5582,81.059,1
2005-08-25,82.8581,81.0812,1
2005-08-26,82.2925,81.1003,1
2005-08-29,82.9262,81.1196,1
2005-08-30,82.4901,81.1335,1
2005-08-31,83.5327,81.1518,1
2005-09-01,83.4714,81.1725,1
2005-09-02,83.3215,81.1902,1
2005-09-06,84.296,81.2122,1
2005-09-07,84.4391,81.2394,1
2005-09-08,84.1597,81.2632,1
2005-09-09,84.9093,81.2903,1
2005-09-12,84.7389,81.3155,1
2005-09-13,84.2687,81.3387,1
2005-09-14,83.962,81.3621,1
2005-09-15,83.9212,81.3851,1
2005-09-16,84.5152,81.4065,1
2005-09-19,84.2346,81.4263,1
2005-09-20,83.5229,81.4427,1
2005-09-21,82.7428,81.4553,1
2005-09-22,83.037,81.4732,1
2005-09-23,83.1054,81.4891,1
2005-09-26,83.2013,81.504,1
2005-09-27,83.1807,81.5184,1
2005-09-28,83.2628,81.5298,1
2005-09-29,83.9403,81.5431,1
2005-09-30,84.2004,81.5574,1
2005-10-03,83.8993,81.5705,1
2005-10-04,82.9549,81.5815,1
2005-10-05,81.8668,81.587,1
2005-10-06,81.5725,81.5879,0
2005-10-07,81.8531,81.5892,1
2005-10-10,81.1619,81.5868,0
2005-10-11,81.0456,81.5846,0
2005-10-12,80.4092,81.5771,0
2005-10-13,80.3613,81.5686,0
2005-10-14,81.2098,81.5652,0
2005-10-17,81.511,81.5642,0
2005-10-18,80.6282,81.5607,0
2005-10-19,81.9695,81.5689,1
2005-10-20,80.5255,81.5726,0
2005-10-21,80.8403,81.5758,0
2005-10-24,82.0926,81.5859,1
2005-10-25,81.9284,81.5933,1
2005-10-26,81.6889,81.6023,1
2005-10-27,80.8198,81.6056,0
2005-10-28,81.9831,81.6179,1
2005-10-31,82.209,81.6292,1
2005-11-01,82.4553,81.6377,1
2005-11-02,83.3176,81.6546,1
2005-11-03,83.6734,81.6758,1
2005-11-04,83.564,81.6989,1
2005-11-07,83.6461,81.7231,1
2005-11-08,83.6461,81.7463,1
2005-11-09,83.7556,81.7688,1
2005-11-10,84.4057,81.7939,1
2005-11-11,84.6931,81.8204,1
2005-11-14,84.6452,81.8442,1
2005-11-15,84.3372,81.8639,1
2005-11-16,84.5083,81.8833,1
2005-11-17,85.2953,81.9076,1
2005-11-18,85.6306,81.9294,1
2005-11-21,86.0618,81.9538,1
2005-11-22,86.4313,81.9796,1
2005-11-23,86.9309,82.011,1
2005-11-25,86.9993,82.0412,1
2005-11-28,86.3834,82.0649,1
2005-11-29,86.2876,82.0884,1
2005-11-30,85.8223,82.108,1
2005-12-01,86.6982,82.1318,1
2005-12-02,86.8077,82.1594,1
2005-12-05,86.6229,82.1856,1
2005-12-06,86.7872,82.2186,1
2005-12-07,86.2808,82.2462,1
2005-12-08,86.226,82.2709,1
2005-12-09,86.4518,82.2927,1
2005-12-12,86.534,82.3176,1
2005-12-13,87.1225,82.3434,1
2005-12-14,87.4647,82.3712,1
2005-12-15,87.2115,82.3975,1
2005-12-16,86.932,82.4172,1
2005-12-19,86.4848,82.4346,1
2005-12-20,86.5674,82.4539,1
2005-12-21,86.705,82.4785,1
2005-12-22,87.159,82.5045,1
2005-12-23,87.2072,82.5336,1
2005-12-27,86.3197,82.5557,1
2005-12-28,86.5124,82.5821,1
2005-12-29,86.1271,82.6101,1
2005-12-30,85.6593,82.6349,1
2006-01-03,87.1659,82.6685,1
2006-01-04,87.5787,82.7056,1
2006-01-05,87.6337,82.747,1
2006-01-06,88.363,82.7918,1
2006-01-09,88.59,82.8372,1
2006-01-10,88.6795,82.8825,1
2006-01-11,88.9615,82.9318,1
2006-01-12,88.6107,82.9738,1
2006-01-13,88.5281,83.0162,1
2006-01-17,88.2873,83.0591,1
2006-01-18,87.9365,83.0996,1
2006-01-19,88.2736,83.1398,1
2006-01-20,86.6637,83.1707,1
2006-01-23,86.9733,83.2009,1
2006-01-24,87.0627,83.2358,1
2006-01-25,87.1384,83.2707,1
2006-01-26,87.62,83.306,1
2006-01-27,88.4318,83.3501,1
2006-01-30,88.363,83.399,1
2006-01-31,87.7163,83.4502,1
2006-02-01,88.3286,83.5033,1
2006-02-02,87.3035,83.5481,1
2006-02-03,86.8701,83.5963,1
2006-02-06,87.0971,83.6381,1
2006-02-07,86.3266,83.6775,1
2006-02-08,87.1109,83.7183,1
2006-02-09,86.9664,83.7621,1
2006-02-10,87.1246,83.8053,1
2006-02-13,86.9664,83.8526,1
2006-02-14,87.8883,83.8992,1
2006-02-15,88.1979,83.9452,1
2006-02-16,88.8583,83.9938,1
2006-02-17,88.6175,84.0381,1
2006-02-21,88.3974,84.0815,1
2006-02-22,88.934,84.1288,1
2006-02-23,88.8033,84.173,1
2006-02-24,89.0303,84.2224,1
2006-02-27,89.0647,84.2699,1
2006-02-28,88.2185,84.3175,1
2006-03-01,89.0028,84.3698,1
2006-03-02,88.9959,84.4184,1
2006-03-03,88.5831,84.4623,1
2006-03-06,88.1772,84.5,1
2006-03-07,88.0396,84.5354,1
2006-03-08,88.2254,84.5723,1
2006-03-09,87.6337,84.6039,1
2006-03-10,88.4662,84.6407,1
2006-03-13,88.6313,84.6787,1
2006-03-14,89.5601,84.719,1
2006-03-15,89.9591,84.7608,1
2006-03-16,90.1448,84.806,1
2006-03-17,90.2201,84.8482,1
2006-03-20,90.0751,84.8887,1
2006-03-21,89.5087,84.9285,1
2006-03-22,90.0544,84.9714,1
2006-03-23,89.8679,85.0131,1
2006-03-24,89.937,85.0559,1
2006-03-27,89.8057,85.096,1
2006-03-28,89.2532,85.1344,1
2006-03-29,89.8126,85.1742,1
2006-03-30,89.6538,85.2123,1
2006-03-31,89.6745,85.2498,1
2006-04-03,89.6054,85.2858,1
2006-04-04,90.1787,85.3232,1
2006-04-05,90.4895,85.362,1
2006-04-06,90.3928,85.4001,1
2006-04-07,89.4742,85.4332,1
2006-04-10,89.6123,85.4729,1
2006-04-11,88.8526,85.5118,1
2006-04-12,89.0183,85.5509,1
2006-04-13,88.9009,85.586,1
2006-04-17,88.8664,85.622,1
2006-04-18,90.2754,85.6673,1
2006-04-19,90.4481,85.7123,1
2006-04-20,90.5724,85.7546,1
2006-04-21,90.5862,85.8005,1
2006-04-24,90.4205,85.8439,1
2006-04-25,90.0475,85.8807,1
2006-04-26,90.0682,85.9156,1
2006-04-27,90.5033,85.9515,1
2006-04-28,90.8073,85.9884,1
2006-05-01,90.0682,86.02,1
2006-05-02,90.7451,86.0551,1
2006-05-03,90.4066,86.0903,1
2006-05-04,90.7313,86.1248,1
2006-05-05,91.5325,86.1619,1
2006-05-08,91.422,86.2008,1
2006-05-09,91.6016,86.2379,1
2006-05-10,91.5532,86.2759,1
2006-05-11,90.4481,86.3079,1
2006-05-12,89.267,86.3325,1
2006-05-15,89.4466,86.3552,1
2006-05-16,89.3153,86.3802,1
2006-05-17,87.6162,86.397,1
2006-05-18,87.1741,86.409,1
2006-05-19,87.7889,86.423,1
2006-05-22,87.1189,86.4371,1
2006-05-23,86.4558,86.4506,1
2006-05-24,87.1465,86.4685,1
2006-05-25,88.224,86.4892,1
2006-05-26,88.673,86.5123,1
2006-05-30,87.0982,86.5259,1
2006-05-31,88.0721,86.547,1
2006-06-01,88.9147,86.5697,1
2006-06-02,89.1012,86.5988,1
2006-06-05,87.8027,86.6214,1
2006-06-06,87.5886,86.643,1
2006-06-07,86.9324,86.6604,1
2006-06-08,86.8564,86.6774,1
2006-06-09,86.5801,86.6938,0
2006-06-12,85.6408,86.7092,0
2006-06-13,84.6461,86.7181,0
2006-06-14,85.3023,86.7332,0
2006-06-15,87.112,86.7541,1
2006-06-16,86.4803,86.7741,0
2006-06-19,85.8004,86.7854,0
2006-06-20,86.0918,86.7985,0
2006-06-21,86.7301,86.8155,0
2006-06-22,86.3485,86.8258,0
2006-06-23,86.3346,86.8353,0
2006-06-26,86.7162,86.8481,0
2006-06-27,85.9669,86.8534,0
2006-06-28,86.5497,86.8624,0
2006-06-29,88.298,86.8826,1
2006-06-30,88.305,86.9043,1
2006-07-03,88.6657,86.928,1
2006-07-05,88.1593,86.9462,1
2006-07-06,88.416,86.9671,1
2006-07-07,87.8401,86.9887,1
2006-07-10,88.0066,87.015,1
2006-07-11,88.3951,87.0418,1
2006-07-12,87.4516,87.0635,1
2006-07-13,86.0293,87.0777,0
2006-07-14,85.6963,87.0903,0
2006-07-17,85.5714,87.1018,0
2006-07-18,86.0085,87.1122,0
2006-07-19,87.2018,87.1272,1
2006-07-20,86.6052,87.1407,0
2006-07-21,85.9946,87.1559,0
2006-07-24,87.5626,87.1844,1
2006-07-25,87.8748,87.2159,1
2006-07-26,87.9928,87.2466,1
2006-07-27,87.9095,87.2803,1
2006-07-28,88.7906,87.319,1
2006-07-31,88.7004,87.3605,1
2006-08-01,88.2633,87.4,1
2006-08-02,88.86,87.4383,1
2006-08-03,89.0959,87.4762,1
2006-08-04,88.9432,87.5178,1
2006-08-07,88.7351,87.5516,1
2006-08-08,88.3951,87.5909,1
2006-08-09,88.0968,87.6272,1
2006-08-10,88.3674,87.6586,1
2006-08-11,88.1176,87.6895,1
2006-08-14,88.187,87.722,1
2006-08-15,89.2416,87.7641,1
2006-08-16,89.9839,87.8041,1
2006-08-17,90.2129,87.8442,1
2006-08-18,90.6708,87.8852,1
2006-08-21,90.2822,87.9201,1
2006-08-22,90.2753,87.9531,1
2006-08-23,90.0255,87.9854,1
2006-08-24,89.9492,88.0169,1
2006-08-25,90.0602,88.049,1
2006-08-28,90.4904,88.0826,1
2006-08-29,90.5944,88.1136,1
2006-08-30,90.6499,88.1434,1
2006-08-31,90.6361,88.1733,1
2006-09-01,91.1772,88.2075,1
2006-09-05,91.3507,88.2417,1
2006-09-06,90.5459,88.268,1
2006-09-07,90.1296,88.2905,1
2006-09-08,90.3863,88.3121,1
2006-09-11,90.4765,88.3323,1
2006-09-12,91.3645,88.3545,1
2006-09-13,91.7323,88.3782,1
2006-09-14,91.7392,88.4049,1
2006-09-15,91.9538,88.4333,1
2006-09-18,92.0792,88.4646,1
2006-09-19,91.8493,88.4903,1
2006-09-20,92.3371,88.518,1
2006-09-21,91.8911,88.5443,1
2006-09-22,91.6124,88.5684,1
2006-09-25,92.3162,88.5986,1
2006-09-26,93.0827,88.6329,1
2006-09-27,93.1942,88.6666,1
2006-09-28,93.1593,88.6997,1
2006-09-29,93.0827,88.7295,1
2006-10-02,92.7343,88.7559,1
2006-10-03,92.9294,88.7845,1
2006-10-04,94.0164,88.8199,1
2006-10-05,94.1976,88.8584,1
2006-10-06,94.0791,88.896,1
2006-10-09,94.1349,88.9332,1
2006-10-10,94.2603,88.9687,1
2006-10-11,94.1488,89.0034,1
2006-10-12,94.9641,89.0466,1
2006-10-13,95.208,89.0901,1
2006-10-16,95.3543,89.1362,1
2006-10-17,95.0547,89.1832,1
2006-10-18,95.1801,89.2233,1
2006-10-19,95.3334,89.262,1
2006-10-20,95.3543,89.3006,1
2006-10-23,95.7933,89.3378,1
2006-10-24,96.079,89.3752,1
2006-10-25,96.4066,89.4139,1
2006-10-26,96.7062,89.4526,1
2006-10-27,96.0999,89.49,1
2006-10-30,96.0303,89.5275,1
2006-10-31,96.0163,89.5662,1
2006-11-01,95.3683,89.6033,1
