ticker,signal_date,k_strength,executed,gap_filtered,exit_reason,entry_date,entry_price,stop_loss,R,exit_date,exit_price,pnl_r
A,2017-01-11,2.3908484338925966,False,False,stop_loss,2017-01-12,45.58570365570039,43.990433576661076,1.5952700790393166,2017-01-24,44.44332101542879,-0.7161061034627755
A,2017-02-15,2.440952121060924,False,False,trailing_stop,2017-02-16,48.17728087062864,46.65308763181972,1.5241932388089197,2017-04-17,49.08639148241175,0.596453644220027
A,2017-03-15,3.620008192271883,True,False,trailing_stop,2017-03-16,49.80867240517379,48.28916256422639,1.5195098409474,2017-12-06,61.70796974251554,7.831010380243836
A,2017-05-23,4.600569911831973,False,False,trailing_stop,2017-05-24,54.670392064611676,52.968522782303474,1.701869282308202,2017-08-11,54.86962508096207,0.11706716750899701
A,2017-08-16,4.648054017958475,False,False,trailing_stop,2017-08-17,58.070314857813194,56.3027794142825,1.7675354435306971,2017-09-29,59.82378350962148,0.9920415786999356
A,2017-11-16,2.1244734965775125,False,False,stop_loss,2017-11-17,64.31867325343357,62.772656949953856,1.5460163034797176,2017-12-05,62.00771122430062,-1.4947850316529794
A,2017-11-20,1.7008465197397464,False,False,stop_loss,2017-11-21,65.74526136191463,64.14370627192625,1.6015550899883806,2017-11-22,64.7615448369356,-0.6142258428251551
A,2018-01-09,2.4553844113931986,False,False,trailing_stop,2018-01-10,67.20769234506251,65.19752586387445,2.0101664811880653,2018-02-05,66.51953765497333,-0.34233716288138427
A,2018-12-03,3.206663050031617,False,False,stop_loss,2018-12-04,70.74108729815396,67.45644132174093,3.2846459764130316,2018-12-07,67.77387985914103,-0.9033568489025525
A,2019-12-10,1.6050216838047544,False,False,trailing_stop,2019-12-11,79.23387699519385,76.8014082511109,2.4324687440829535,2020-01-28,82.98822471938166,1.5434310238601678
A,2020-01-17,0.7377265361679484,False,False,stop_loss,2020-01-21,85.9788561502298,83.72259791528096,2.256258234948845,2020-01-28,82.98822471938166,-1.3254827769818398
A,2020-07-17,1.6260877185857467,False,False,trailing_stop,2020-07-20,91.29397603662285,87.35641818762417,3.9375578489986793,2020-09-08,92.26353893066654,0.2462345776812524
A,2021-06-17,2.3190985805888213,True,False,trailing_stop,2021-06-18,141.4355340571234,136.9622198493311,4.473314207792299,2021-09-28,158.61089133616275,3.839515062259814
A,2021-08-18,1.3112926543251886,False,False,trailing_stop,2021-08-19,156.55692358169551,152.4497374326812,4.107186149014325,2021-09-28,158.61089133616275,0.5000912254634878
A,2024-03-05,1.0429756110918655,False,False,trailing_stop,2024-03-06,142.6682267736542,136.15072215660908,6.51750461704512,2024-04-05,141.80792776960368,-0.1319982193492571
A,2025-11-24,1.553720531882242,False,False,trailing_stop,2025-11-25,150.3185150884627,142.95034875083547,7.36816633762723,2025-12-05,148.03822544287655,-0.30947857867178297
A,2025-11-25,2.343744623083449,False,False,stop_loss,2025-11-26,155.26333540311853,147.04155438792608,8.221781015192448,2025-12-05,148.03822544287655,-0.8787767451956224
AA,2006-04-07,1.0571984263311094,False,False,trailing_stop,2006-04-10,62.71406853443512,59.716395461213715,2.9976730732214065,2006-04-28,64.2969502221431,0.5280367968902471
AA,2006-04-11,3.837982815681134,False,False,trailing_stop,2006-04-12,65.09880058660133,61.804731207016545,3.2940693795847835,2006-04-28,64.2969502221431,-0.24342242741690687
AA,2007-05-07,8.32865531939361,False,False,trailing_stop,2007-05-08,76.40804588961747,72.86082146361147,3.5472244260059966,2007-06-26,77.93632036029013,0.4308367013567899
AA,2007-05-08,2.25215504447671,False,False,trailing_stop,2007-05-09,76.68548832577798,72.95930478336453,3.7261835424134517,2007-06-26,77.93632036029013,0.3356871770471023
AA,2007-05-23,3.645694236801169,False,False,stop_loss,2007-05-24,79.69737823131977,75.92774399175401,3.769634239565761,2007-06-11,78.45048034742712,-0.33077423554925384
AA,2007-06-18,0.6731044230445502,False,False,stop_loss,2007-06-19,83.04617761893195,79.09569247574477,3.95048514318718,2007-06-22,79.45906388429336,-0.9080185356030914
AA,2007-07-12,6.7405202761794,False,True,gap_filtered,,,,,,,
AA,2007-07-13,4.548467404665673,False,False,stop_loss,2007-07-16,94.8363442300379,90.10306359627732,4.733280633760572,2007-07-20,87.70554922380309,-1.5065227604240778
AA,2008-05-19,3.3371847120103326,False,False,stop_loss,2008-05-20,89.0147132542138,83.28553963248973,5.7291736217240725,2008-05-23,81.702486777278,-1.2763143447440761
AA,2009-12-21,7.887523233459853,False,False,trailing_stop,2009-12-22,33.03458065623115,30.674304437590333,2.3602762186408164,2010-01-13,33.34923920223285,0.13331428902965467
AA,2010-01-06,5.207652879449016,False,True,gap_filtered,,,,,,,
AA,2010-01-11,2.526390194882824,False,True,gap_filtered,,,,,,,
AA,2011-01-03,2.664009987369638,False,True,gap_filtered,,,,,,,
AA,2011-01-04,4.55703058684814,False,False,stop_loss,2011-01-05,34.95260343513319,33.38179014295641,1.57081329217678,2011-01-21,34.306382499890304,-0.4113925814489232
AA,2011-02-01,4.526232745272163,False,False,trailing_stop,2011-02-02,36.877485481262205,35.05700993163723,1.8204755496249732,2011-02-23,35.028845082754586,-1.0154711492216681
AA,2013-10-22,8.83723000699479,False,False,trailing_stop,2013-10-23,20.43640259135934,19.48061894198102,0.9557836493783185,2013-11-08,19.971753047516792,-0.4861451063164503
AA,2013-11-04,7.01188589540412,False,False,stop_loss,2013-11-05,21.695729992068717,20.568332206998758,1.1273977850699595,2013-11-08,19.971753047516792,-1.5291647432542592
AA,2014-01-16,4.249305635382776,False,False,trailing_stop,2014-01-17,24.444013036408986,23.223378412248195,1.220634624160791,2014-02-04,24.903869285897077,0.37673538042086147
AA,2014-01-17,2.8985668974338066,False,True,gap_filtered,,,,,,,
AA,2014-01-21,6.778158132350347,False,False,stop_loss,2014-01-22,27.059055121355236,25.641948257171716,1.4171068641835198,2014-01-27,25.456796365313526,-1.1306548549991446
AA,2014-03-27,6.155143803225973,False,False,trailing_stop,2014-03-28,28.174458913269824,26.672315066696548,1.5021438465732757,2014-09-23,34.84613117012163,4.441433669665775
AA,2014-04-17,1.0431954874556713,False,False,trailing_stop,2014-04-21,30.107563808486596,28.47158416290654,1.6359796455800542,2014-09-23,34.84613117012163,2.8964708542904423
AA,2014-06-26,2.680423086631789,False,False,trailing_stop,2014-06-27,33.22648493351892,31.858072126315637,1.3684128072032813,2014-09-23,34.84613117012163,1.1835947661969737
AA,2014-07-09,5.65658333794233,False,False,trailing_stop,2014-07-10,34.69629435008515,33.26113816680148,1.4351561832836666,2014-08-08,35.00198860402829,0.21300417160431276
AA,2014-07-14,0.8766790300613553,False,False,trailing_stop,2014-07-15,35.89885432434082,34.40622782952909,1.4926264948117307,2014-08-08,35.00198860402829,-0.6008641300619887
AA,2014-07-16,2.9776834358939666,False,False,trailing_stop,2014-07-17,36.65602909770292,35.12272138308618,1.5333077146167398,2014-08-08,35.00198860402829,-1.0787400845289992
AA,2014-07-22,2.8279334723564418,False,False,stop_loss,2014-07-23,38.34854213524791,36.79673397138228,1.5518081638656298,2014-07-28,36.893942924818006,-0.9373576220957796
AA,2016-04-27,6.097543929420734,False,False,stop_loss,2016-04-28,25.446725105120112,23.513894011281874,1.9328310938382387,2016-05-04,23.3358879671945,-1.0920960163849025
AA,2017-01-24,3.3342835642004234,False,True,gap_filtered,,,,,,,
AA,2017-09-20,2.813845549313454,False,False,stop_loss,2017-09-21,44.897908756506546,42.559927612463575,2.3379811440429705,2017-09-25,43.11518073534496,-0.7625074418174278
AA,2017-10-24,4.485680855391139,False,False,stop_loss,2017-10-25,47.39488042539581,44.9659169245167,2.4289635008791137,2017-10-30,45.416934537053244,-0.8143168424007567
AA,2018-04-18,4.064465177585774,False,False,stop_loss,2018-04-19,57.69729865448823,53.62217035875254,4.075128295735688,2018-04-24,48.95517973458054,-2.1452377165783107
AA,2020-12-01,9.698449538656838,False,False,trailing_stop,2020-12-02,20.56669235040304,18.89454108044697,1.6721512699560712,2021-01-21,19.90736050139723,-0.39430155683411006
AA,2021-02-24,9.23694691876362,False,False,stop_loss,2021-02-25,26.189656496106853,23.742358304691788,2.447298191415065,2021-03-01,24.41576178467913,-0.7248379938539609
AA,2021-03-03,12.109071428175968,False,True,gap_filtered,,,,,,,
AA,2021-04-16,8.49573278055267,False,False,trailing_stop,2021-04-19,33.73777116358483,30.217362798999407,3.5204083645854247,2021-05-20,34.583455465627814,0.24022335321958413
AA,2021-10-15,15.226322385211416,False,False,stop_loss,2021-10-18,52.40790881123625,47.5155053896174,4.892403421618845,2021-10-22,48.02306196458184,-0.8962561891928988
AA,2022-02-08,9.75686708824045,False,False,trailing_stop,2022-02-09,66.40032900185776,59.83810750657782,6.562221495279935,2022-04-22,68.58338454479187,0.33267020086175664
AA,2024-04-03,4.320979600393263,False,False,stop_loss,2024-04-04,36.44932931988736,33.85652547301736,2.592803846869998,2024-04-19,34.32849628253979,-0.8179689489074994
AA,2024-11-06,6.030868387097827,False,False,stop_loss,2024-11-07,45.49492774951436,42.41539786843992,3.0795298810744427,2024-11-13,40.311065279535356,-1.6833291671683224
AA,2026-01-06,3.450526441810725,False,True,gap_filtered,,,,,,,
AAL,2006-11-15,16.82700466593827,False,False,trailing_stop,2006-11-16,56.15865297281404,51.92276571071918,4.235887262094856,2006-12-04,53.32463378294576,-0.6690497207583178
AAL,2006-11-16,1.8655683886120908,False,False,stop_loss,2006-11-17,57.19669412288839,52.75119561820881,4.445498504679577,2006-12-04,53.32463378294576,-0.8710070053710925
AAL,2010-10-25,7.123046312424937,False,False,trailing_stop,2010-10-26,10.824057446491476,10.02318860814371,0.8008688383477658,2010-11-11,10.058412513575705,-0.9560178848952804
AAL,2012-05-24,10.545465948911044,True,False,trailing_stop,2012-05-25,11.475200841251551,10.442963562242282,1.0322372790092693,2012-06-05,10.623492058445539,-0.8251094977149765
AAL,2012-06-21,3.376831481391625,False,False,trailing_stop,2012-06-22,12.513251664059336,11.26196381307313,1.2512878509862055,2012-07-20,11.697140730635233,-0.6522167803202779
AAL,2013-01-04,7.8331007129241,False,False,trailing_stop,2013-01-07,13.957088906677896,12.990304060765606,0.9667848459122901,2013-02-05,13.307618517993756,-0.6717837908095036
AAL,2013-12-11,4.461419324284094,True,False,trailing_stop,2013-12-12,24.724531010003428,22.90632521088151,1.8182057991219196,2014-04-14,32.02116072862206,4.013093414476209
AAL,2014-01-09,6.478489377866054,False,False,trailing_stop,2014-01-10,27.41402343611211,25.711375730708955,1.7026477054031552,2014-04-14,32.02116072862206,2.705866444297156
AAL,2014-01-28,5.897958893633361,False,False,trailing_stop,2014-01-29,30.42438107104976,28.52384825855559,1.9005328124941698,2014-04-14,32.02116072862206,0.840174737881405
AAL,2014-01-29,3.1914867352623855,False,False,trailing_stop,2014-01-30,31.481301406596668,29.540040351790324,1.9412610548063434,2014-03-24,34.14020486946116,1.369678465593973
AAL,2014-06-20,3.460271408613353,False,False,stop_loss,2014-06-23,41.80520498948245,39.34198374629105,2.4632212431913985,2014-07-03,40.130034078892585,-0.6800732639100976
AAL,2014-11-28,7.916368092552782,False,False,trailing_stop,2014-12-01,46.474097051138685,43.39840045142699,3.075696599711698,2015-02-02,45.98369295212468,-0.15944488772396334
AAL,2016-11-15,3.133639354187212,False,False,trailing_stop,2016-11-16,43.199595805450045,40.838763938388304,2.3608318670617408,2017-01-03,45.64254794440327,1.0347844643395503
AAL,2018-01-11,4.9088763545738665,False,False,stop_loss,2018-01-12,55.182246292475725,52.82851497877342,2.353731313702305,2018-01-25,52.57934105817331,-1.1058633664554383
AAL,2018-01-12,3.63347822627509,False,False,stop_loss,2018-01-16,57.35792814342326,54.896734881132815,2.4611932622904433,2018-01-25,52.57934105817331,-1.9415732841730935
AAL,2021-03-15,7.702178743779591,False,False,stop_loss,2021-03-16,25.13511061096191,22.629332340901048,2.505778270060862,2021-03-24,22.767210914611816,-0.9449757485096958
AAL,2024-12-05,16.801068730499907,False,False,stop_loss,2024-12-06,17.527510229110717,16.361502616513814,1.1660076125969034,2024-12-18,16.753230457305907,-0.6640434963201941
AAL,2025-01-10,4.431811149948052,False,True,gap_filtered,,,,,,,
AAL,2025-01-22,0.10729859666615095,False,True,gap_filtered,,,,,,,
AAL,2025-12-16,4.305282783410172,False,False,stop_loss,2025-12-17,15.915899618148803,14.840318371371561,1.0755812467772419,2026-01-21,14.994990228652954,-0.8561969560692552
AAON,2026-05-07,31.48523670199525,False,True,gap_filtered,,,,,,,
AAPL,2010-10-15,4.111681069962534,False,False,stop_loss,2010-10-18,9.543069509390165,9.18344539975113,0.359624109639034,2010-10-20,9.240799637371515,-0.8405161498266838
AAPL,2010-10-18,1.0357959551202323,False,True,gap_filtered,,,,,,,
AAPL,2011-07-19,0.8159769274431495,False,True,gap_filtered,,,,,,,
AAPL,2011-07-20,2.666799220435057,False,False,trailing_stop,2011-07-21,11.595097061336299,11.146515089376285,0.4485819719600137,2011-08-05,11.377243711602766,-0.48564891892925194
AAPL,2012-01-25,6.243918363437427,True,False,trailing_stop,2012-01-26,13.435269032012103,12.968489501751872,0.4667795302602311,2012-04-17,17.313487473040915,8.308458682553395
AAPL,2012-02-09,3.4593649907854656,False,False,trailing_stop,2012-02-10,14.711792411068485,14.256849394225728,0.4549430168427566,2012-02-16,14.698552065802433,-0.02910330475657832
AAPL,2012-02-28,1.8354481424139695,False,False,stop_loss,2012-02-29,16.228036462451872,15.673090780676205,0.554945681775667,2012-03-07,16.053271456533746,-0.31492272425461076
AAPL,2012-02-29,1.3129606459295127,False,False,stop_loss,2012-03-01,16.42611157308266,15.862392632900288,0.5637189401823726,2012-03-06,15.660306647551215,-1.3584871306323245
AAPL,2012-03-13,2.916677535995176,False,False,trailing_stop,2012-03-14,17.321473702811407,16.70049251330661,0.6209811895047963,2012-04-17,17.313487473040915,-0.012860662940305804
AAPL,2012-03-14,3.7809791134326263,False,False,trailing_stop,2012-03-15,17.967529832468657,17.29791040764312,0.6696194248255374,2012-04-16,18.244142060662295,0.41308871567712785
AAPL,2012-03-19,2.652094354574672,False,False,trailing_stop,2012-03-20,17.964541154145255,17.2521021542765,0.7124389998687555,2012-04-16,18.244142060662295,0.3924559247437987
AAPL,2012-03-20,0.8085637951969099,False,False,trailing_stop,2012-03-21,18.061324521938012,17.33834716961405,0.7229773523239622,2012-04-16,18.244142060662295,0.2528675872579248
AAPL,2012-08-20,2.6291791141058276,False,False,stop_loss,2012-08-21,20.187664863384526,19.552038307138613,0.6356265562459136,2012-08-22,19.654778676320404,-0.8383636300714234
AAPL,2012-09-14,1.215262634524342,False,False,stop_loss,2012-09-17,21.046251630815586,20.33687516331708,0.7093764674985046,2012-09-26,20.084863917326704,-1.3552574091991698
AAPL,2014-04-28,3.872767289502975,False,False,trailing_stop,2014-04-29,18.51069178547719,17.883426350961653,0.627265434515536,2014-10-17,21.460224638589942,4.702208492312037
AAPL,2014-07-23,2.6076571086679636,False,False,stop_loss,2014-07-24,21.295808123265918,20.595679450425557,0.7001286728403606,2014-08-11,20.969388741901337,-0.46622770074581515
AAPL,2017-02-01,6.098047719615829,False,False,trailing_stop,2017-02-02,29.472268886994765,28.687024204302833,0.7852446826919319,2017-06-13,34.10833549597602,5.9039770802244105
AAPL,2017-05-02,0.6344554033458796,False,False,trailing_stop,2017-05-03,33.67300668630793,32.97560913400159,0.6973975523063416,2017-06-13,34.10833549597602,0.624219009987102
AAPL,2017-05-08,2.718910879533804,False,False,stop_loss,2017-05-09,35.5880465315094,34.76479381582346,0.823252715685939,2017-05-18,35.060929490582296,-0.6402858209679942
AAPL,2017-05-09,0.6404550126642976,False,False,trailing_stop,2017-05-10,35.532546205158354,34.70724969122534,0.8252965139330115,2017-05-18,35.060929490582296,-0.5714512379660174
AAPL,2017-08-02,4.72506397645237,False,False,trailing_stop,2017-08-03,36.4734795295601,35.24610864260917,1.2273708869509292,2017-09-21,36.25267245962937,-0.17990248284221888
AAPL,2017-10-30,2.250820944006255,False,False,trailing_stop,2017-10-31,39.14641543483723,37.97605648610465,1.1703589487325772,2018-01-02,39.73641344490291,0.5041171434666324
AAPL,2017-11-03,2.6113717217686827,False,False,trailing_stop,2017-11-06,40.188618114231225,38.87132392195712,1.3172941922741046,2018-01-02,39.73641344490291,-0.3432829750411758
AAPL,2018-05-04,3.9233403024802724,False,False,trailing_stop,2018-05-07,43.50716641350059,41.52325680114397,1.9839096123566193,2018-06-20,43.86307388460721,0.17939701934497324
AAPL,2018-08-01,5.891049869891905,False,False,trailing_stop,2018-08-02,47.307055439315704,45.78243294066925,1.5246224986464512,2018-10-30,49.87480912541216,1.6841898164142879
AAPL,2018-08-02,2.9230665024224836,False,False,trailing_stop,2018-08-03,48.82829366560084,47.19070292112983,1.6375907444710123,2018-10-30,49.87480912541216,0.6390579962329833
AAPL,2018-08-30,0.9193736965668848,False,False,stop_loss,2018-08-31,53.61003186289589,52.05397592989892,1.5560559329969692,2018-09-11,51.49516917416226,-1.35911739667378
AAPL,2019-09-11,3.1795115123328674,True,False,stop_loss,2019-09-12,54.030940378384834,51.73058245014577,2.300357928239066,2019-10-04,54.12447310669896,0.040660076054217835
AAPL,2020-01-09,2.1240899074905806,False,False,trailing_stop,2020-01-10,74.87720508284156,72.57796642278745,2.299238660054101,2020-01-28,75.20877763896281,0.14420971684316447
AAPL,2020-01-29,2.093255041604738,True,False,stop_loss,2020-01-30,77.27346677066792,74.57592712572017,2.697539644947753,2020-02-03,73.21185100511374,-1.5056741698537102
AAPL,2020-07-31,10.468843860787217,False,False,trailing_stop,2020-08-03,104.86700963323732,99.48017494331175,5.386834689925564,2020-09-09,113.62535947423504,1.6258805671868033
AAPL,2020-08-03,2.5197553643632076,False,False,trailing_stop,2020-08-04,105.77079244548786,100.13263602506248,5.638156420425375,2020-09-09,113.62535947423504,1.3931091021690012
AAPL,2020-08-21,5.1532287765332825,False,True,gap_filtered,,,,,,,
AAPL,2020-08-24,1.1960382879988505,False,False,trailing_stop,2020-08-25,121.07422912732395,115.04534693712006,6.028882190203888,2020-09-04,116.34826987724298,-0.7838864819352419
AAPL,2021-07-14,2.410046606294134,True,False,stop_loss,2021-07-15,145.61744832185266,140.6980745892086,4.919373732644061,2021-07-20,139.6980832837619,-1.2032761403775758
AAPL,2021-11-18,2.853601560030136,False,False,trailing_stop,2021-11-19,154.27860842620726,148.95118750564157,5.327420920565686,2021-11-29,155.6501645361436,0.25745217627570127
AAPL,2021-11-19,1.6976119243915622,False,False,trailing_stop,2021-11-22,158.22245259092873,152.7224431183426,5.500009472586129,2021-11-29,155.6501645361436,-0.467687931740167
AAPL,2021-11-22,0.29276215920525794,False,False,trailing_stop,2021-11-23,157.67439355869587,151.9458991856749,5.728494373020965,2022-01-21,160.58234777231905,0.5076297582343008
AAPL,2023-06-30,2.3102557220002073,False,False,stop_loss,2023-07-03,191.29202270737824,185.74908816035133,5.542934547026903,2023-07-11,186.35826198553784,-0.8900990404959321
AAPL,2024-06-11,7.2649247052309045,False,False,trailing_stop,2024-06-12,205.79468678409322,198.41086158516367,7.383825198929543,2024-06-24,205.7301507462042,-0.008740190368857755
AAPL,2024-06-12,2.857838504879156,False,False,trailing_stop,2024-06-13,213.10868717787937,204.7754750014362,8.333212176443169,2024-07-25,216.83277842785358,0.44689744736149833
AAPL,2024-12-20,1.8815945349621395,True,False,stop_loss,2024-12-23,253.40574091765038,245.12023147966525,8.285509437985127,2025-01-03,241.57323316955566,-1.4280965867769437
AAPL,2025-10-20,3.9438767662544416,False,False,trailing_stop,2025-10-21,261.40235434696876,251.0779215396943,10.324432807274462,2025-12-18,272.8294887412094,1.1068050523985409
ABBV,2013-10-17,2.3586915631898515,False,False,trailing_stop,2013-10-18,29.484934190366204,28.257828802656626,1.227105387709578,2014-01-07,30.92226407512524,1.1713173938889214
ABBV,2013-10-18,0.3321578959998958,False,False,trailing_stop,2013-10-21,29.302116374180144,28.06452360785793,1.2375927663222157,2014-01-07,30.92226407512524,1.3091121288303331
ABBV,2013-10-22,1.3443150117098643,False,False,trailing_stop,2013-10-23,29.716521494255968,28.48084046850575,1.2356810257502175,2014-01-07,30.92226407512524,0.9757717046251742
ABBV,2013-12-10,1.816069718616973,False,False,stop_loss,2013-12-11,32.099446376800536,30.735490850186878,1.3639555266136583,2014-01-07,30.92226407512524,-0.8630650184012435
ABBV,2014-06-26,2.74546766622702,False,False,trailing_stop,2014-06-27,35.066562941067914,33.70549536027175,1.361067580796167,2014-07-10,33.70994465957434,-0.9967310224963334
ABBV,2017-06-07,1.2966319683294119,False,False,trailing_stop,2017-06-08,47.33484530663818,46.12856138307347,1.2062839235647118,2017-07-31,48.89204568924733,1.2909070179825008
ABBV,2017-06-16,0.6374534916851621,False,False,trailing_stop,2017-06-19,48.95972705139515,47.76767084003292,1.1920562113622282,2017-07-28,49.66855282294229,0.5946244520945249
ABBV,2017-06-22,2.5791588947867745,False,False,stop_loss,2017-06-23,50.39868284047398,49.14633326234996,1.2523495781240186,2017-07-07,49.549011065122826,-0.6784621404384046
ABBV,2017-09-06,2.3920330235428318,False,False,trailing_stop,2017-09-07,53.69302482040507,52.27317008842487,1.4198547319802017,2018-02-01,78.92179499269581,17.768557306637568
ABBV,2017-09-07,6.138839617440494,False,False,trailing_stop,2017-09-08,56.47181632474149,54.7447236611453,1.7270926635961885,2018-02-01,78.92179499269581,12.998711152653792
ABBV,2017-09-08,4.3531563604790815,False,False,trailing_stop,2017-09-11,58.673990162622545,56.68763956927858,1.986350593343964,2017-09-28,60.08895962367323,0.7123462825707058
ABBV,2017-09-11,1.9451469325060118,False,False,stop_loss,2017-09-12,60.41768795752787,58.34188637300915,2.0758015845187145,2017-09-28,60.08895962367323,-0.15836211722078047
ABBV,2017-09-12,0.8620862311152175,False,False,stop_loss,2017-09-13,60.841450274276596,58.76742043110342,2.0740298431731787,2017-09-28,60.08895962367323,-0.3628157295230062
ABBV,2017-09-13,0.8205100707732844,False,False,stop_loss,2017-09-14,61.29298735555826,59.22411089111438,2.068876464443882,2017-09-19,59.30552672080709,-0.9606473218232516
ABBV,2017-09-14,0.8477183638057648,False,False,stop_loss,2017-09-15,62.09883583362905,60.052205142755895,2.046630690873158,2017-09-18,60.64360776672763,-0.7110359838689704
ABBV,2017-10-18,4.198809497723169,False,False,stop_loss,2017-10-19,66.80626355832639,64.38368852619229,2.4225750321341053,2017-10-25,64.07566261967588,-1.1271481388318685
ABBV,2018-01-16,2.1426927875812227,False,False,trailing_stop,2018-01-17,72.56965938715987,69.98703320338603,2.58262618377384,2018-02-01,78.92179499269581,2.459564471794339
ABBV,2018-01-26,13.767322063266215,False,False,stop_loss,2018-01-29,85.60404268322273,81.8314914375504,3.7725512456723322,2018-01-31,81.71329013336306,-1.031331928048143
ABBV,2019-11-12,0.9105634156850229,False,False,trailing_stop,2019-11-13,65.83927515111694,63.24450297784715,2.5947721732697886,2020-01-24,66.35466676279671,0.19862692262122825
ABBV,2020-02-07,5.861451524962507,False,False,stop_loss,2020-02-10,71.88092514123107,69.01909103719106,2.861834104040014,2020-02-26,68.83240832844966,-1.0652318415235402
ABBV,2020-02-10,2.6654986394517315,False,False,stop_loss,2020-02-11,74.13789726554775,71.15558529342266,2.982311972125089,2020-02-26,68.83240832844966,-1.778985225786955
ABBV,2021-12-15,2.309665583821066,False,False,trailing_stop,2021-12-16,110.49079181887564,106.84785618396329,3.642935634912348,2022-04-20,135.04070960083357,6.739047911437672
ABBV,2021-12-16,1.1902098543346484,False,False,trailing_stop,2021-12-17,111.11924320840201,107.3725347318493,3.746708476552712,2022-04-20,135.04070960083357,6.38466177503122
ABBV,2022-01-18,0.6697530882393111,False,False,stop_loss,2022-01-19,117.0518752800126,113.29612127495331,3.7557540050592877,2022-01-24,113.74360532255893,-0.8808537388223957
ABBV,2022-02-02,1.1824646070716598,False,False,trailing_stop,2022-02-03,119.7033611784105,115.05167253585999,4.651688642550511,2022-04-20,135.04070960083357,3.2971571403398205
ABBV,2024-07-25,3.3823340910334654,False,False,trailing_stop,2024-07-26,173.18216688062898,166.01020176749074,7.171965113138242,2024-10-18,179.45848442047034,0.8751182473467198
ABBV,2024-10-30,6.360518963973318,False,False,stop_loss,2024-10-31,192.18816681132773,185.60182579456773,6.586341016760002,2024-11-12,167.15081490954563,-3.8014053384224322
