date,spy_nav
2004-08-26,1.0060314901552059
2004-08-27,1.0092007972828563
2004-08-30,1.0008700414279155
2004-08-31,1.0061220692121788
2004-09-01,1.0080236498662227
2004-09-02,1.01943320623464
2004-09-03,1.0152678283064922
2004-09-07,1.0219686501254872
2004-09-08,1.01943320623464
2004-09-09,1.0185276963797383
2004-09-10,1.0237796607789242
2004-09-13,1.0271300988527772
2004-09-14,1.0292128285657565
2004-09-15,1.0214253568892906
2004-09-16,1.0245040849613232
2004-09-17,1.0288395555602858
2004-09-20,1.0226565072685652
2004-09-21,1.0271119143886493
2004-09-22,1.014291237125397
2004-09-23,1.0088355597465537
2004-09-24,1.0134728573305283
2004-09-27,1.0070170460832681
2004-09-28,1.0118361704844752
2004-09-29,1.0169280578412219
2004-09-30,1.01620069601995
2004-10-01,1.0333859079129926
2004-10-04,1.0351134672506948
2004-10-05,1.0356590840886686
2004-10-06,1.0427513755739461
2004-10-07,1.0315673215087335
2004-10-08,1.023020224549688
2004-10-11,1.0272028596212721
2004-10-12,1.023202051365565
2004-10-13,1.014200291892774
2004-10-14,1.0060168394725222
2004-10-15,1.011654343668598
2004-10-18,1.0154732614590594
2004-10-19,1.0069261008506456
2004-10-20,1.0049256967221143
2004-10-21,1.0114724532033526
2004-10-22,1.0001065723222626
2004-10-25,0.9989245479886001
2004-10-26,1.0142002918927742
2004-10-27,1.0263844798264035
2004-10-28,1.029476035796948
2004-10-29,1.0292941453317022
2004-11-01,1.0321129292537468
2004-11-02,1.0324766465348698
2004-11-03,1.045479214263368
2004-11-04,1.0597547606497566
2004-11-05,1.0663923987142492
2004-11-08,1.064846657099464
2004-11-09,1.0627552986467048
2004-11-10,1.0635736784415735
2004-11-11,1.071666185629202
2004-11-12,1.0801224010036379
2004-11-15,1.0827685781129412
2004-11-16,1.0750168745435336
2004-11-17,1.0814006309607767
2004-11-18,1.0828597283837607
2004-11-19,1.0708218736961528
2004-11-22,1.0759288879497435
2004-11-23,1.0775704227085987
2004-11-24,1.0801238887971243
2004-11-26,1.079303089499494
2004-11-29,1.0743785125817746
2004-11-30,1.0751080886521132
2004-12-01,1.0873283715555253
2004-12-02,1.0882403211239746
2004-12-03,1.0875107359335687
2004-12-06,1.087145943338366
2004-12-07,1.0770231927775245
2004-12-08,1.083315735086188
2004-12-09,1.087145943338366
2004-12-10,1.0882403211239744
2004-12-13,1.0977247006029895
2004-12-14,1.1015549088551677
2004-12-15,1.1023756351963254
2004-12-16,1.1017372732345665
2004-12-17,1.0944223978771113
2004-12-20,1.0946972771206198
2004-12-21,1.103127169957275
2004-12-22,1.1057844337261666
2004-12-23,1.1066090714594028
2004-12-27,1.1043183347303298
2004-12-28,1.1103659071829577
2004-12-29,1.1120152467907862
2004-12-30,1.109907732348184
2004-12-31,1.1075254211289502
2005-01-03,1.1023025413861216
2005-01-04,1.0888330002579023
2005-01-05,1.0813193837873556
2005-01-06,1.0868171427736932
2005-01-07,1.0852594509621747
2005-01-10,1.0903906829086931
2005-01-11,1.0828770664381466
2005-01-12,1.0864506157352296
2005-01-13,1.0777458436537108
2005-01-14,1.083426824926519
2005-01-18,1.0946972771206203
2005-01-19,1.08324359347661
2005-01-20,1.07664626253561
2005-01-21,1.0700489315932544
2005-01-24,1.0679414904554463
2005-01-25,1.0709652079593626
2005-01-26,1.0741722943566276
2005-01-27,1.0760048562509272
2005-01-28,1.0760048562509272
2005-01-31,1.0826938441516756
2005-02-01,1.0895660543375396
2005-02-02,1.0928646510863198
2005-02-03,1.0900241558688744
2005-02-04,1.1016611351027943
2005-02-07,1.1001950361069575
2005-02-08,1.1014778395128846
2005-02-09,1.0932311781261386
2005-02-10,1.0971712452996023
2005-02-11,1.1066090714594035
2005-02-14,1.1057844337261673
2005-02-15,1.1099077323481845
2005-02-16,1.1106407864278218
2005-02-17,1.1016611351027945
2005-02-18,1.1031271699572751
2005-02-22,1.0867254858166553
2005-02-23,1.0945139815307103
2005-02-24,1.1017527187577485
2005-02-25,1.1126566439120311
2005-02-28,1.1053262588913935
2005-03-01,1.1108240820177318
2005-03-02,1.110274259388003
2005-03-03,1.1107324342227767
2005-03-04,1.124568502390815
2005-03-07,1.1251182608791874
2005-03-08,1.1209033144622154
2005-03-09,1.108441697493704
2005-03-10,1.110915665672686
2005-03-11,1.1031271699572756
2005-03-14,1.1099993801431396
2005-03-15,1.1008364332282026
2005-03-16,1.0914902640267945
2005-03-17,1.0936893529609126
2005-03-18,1.0904556573651687
2005-03-21,1.08640804679845
2005-03-22,1.0753692209507553
2005-03-23,1.0762891077724723
2005-03-24,1.0775769658818497
2005-03-28,1.0791407955583037
2005-03-29,1.0719655440387414
2005-03-30,1.0871439893724157
2005-03-31,1.0851201886890725
2005-04-01,1.0802447002198978
2005-04-04,1.0820844830633638
2005-04-05,1.087235998293032
2005-04-06,1.091007572899225
2005-04-07,1.0968949663094099
2005-04-08,1.0854881599753776
2005-04-11,1.0863160378778336
2005-04-12,1.0919274689209741
2005-04-13,1.0790488510311362
2005-04-14,1.064974245965607
2005-04-15,1.050071827392426
2005-04-18,1.0532914772645305
2005-04-19,1.0616626515663354
2005-04-20,1.0468521683202894
2005-04-21,1.0671820644901828
2005-04-22,1.063134463122141
2005-04-25,1.0701257611952752
2005-04-26,1.059730786210127
2005-04-27,1.0638704056961066
2005-04-28,1.0505317340072216
2005-04-29,1.0647902925191786
2005-05-02,1.0707696948486243
2005-05-03,1.0726094684934138
2005-05-04,1.0808886338746022
2005-05-05,1.080520662586942
2005-05-06,1.077116985674928
2005-05-09,1.0838323305796946
2005-05-10,1.0726094684934138
2005-05-11,1.0784968619035988
2005-05-12,1.0666300753626452
2005-05-13,1.0645143301521347
2005-05-16,1.0744493249290057
2005-05-17,1.081624576448568
2005-05-18,1.0927554204155556
2005-05-19,1.0973549465176862
2005-05-20,1.0957911260412643
2005-05-23,1.1018624636992005
2005-05-24,1.0992867382804132
2005-05-25,1.0984588603793126
2005-05-26,1.1043462445894652
2005-05-27,1.1061860274329312
2005-05-31,1.0991027848339852
2005-06-01,1.1084857904833187
2005-06-02,1.1108775624543223
2005-06-03,1.1052661406112143
2005-06-06,1.104254235668849
2005-06-07,1.105082113571305
2005-06-08,1.1030583864800878
2005-06-09,1.1083018370368907
2005-06-10,1.10572604722601
2005-06-13,1.10922173305864
2005-06-14,1.111797458476072
2005-06-15,1.1139131944879055
2005-06-16,1.1167649558645074
2005-06-17,1.120882626412886
2005-06-20,1.121252076195061
2005-06-21,1.121898587914839
2005-06-22,1.1228221800441174
2005-06-23,1.1070286059310912
2005-06-24,1.0989009323860084
2005-06-27,1.1004710454716913
2005-06-28,1.109707059126673
2005-06-29,1.106751534756862
2005-06-30,1.1007481074092944
2005-07-01,1.1039807029519795
2005-07-05,1.1128472668247862
2005-07-06,1.1035189392141773
2005-07-07,1.107859810215798
2005-07-08,1.1205131766307113
2005-07-11,1.1262395235687785
2005-07-12,1.1291950479385895
2005-07-13,1.130765151787646
2005-07-14,1.1351984752861572
2005-07-15,1.1345518804421633
2005-07-18,1.130026252223296
2005-07-19,1.1362143721357918
2005-07-20,1.1400935440519284
2005-07-21,1.1334436049832275
2005-07-22,1.141017136181207
2005-07-25,1.1377845406371665
2005-07-26,1.1391698872703315
2005-07-27,1.1433261395946135
2005-07-28,1.1505302210090624
2005-07-29,1.1428643112044927
2005-08-01,1.1420331069197864
2005-08-02,1.1488677293154341
2005-08-03,1.151915632294546
2005-08-04,1.1426796186395645
2005-08-05,1.1349213302243384
2005-08-08,1.1327970932634495
2005-08-09,1.1396317156604525
2005-08-10,1.1390775825499755
2005-08-11,1.1436032107688427
2005-08-12,1.136583821917967
2005-08-15,1.143603210768843
2005-08-16,1.128733219548469
2005-08-17,1.128640840939168
2005-08-18,1.1285485269821856
2005-08-19,1.1311346015698214
2005-08-22,1.1311346015698214
2005-08-23,1.129010290721343
2005-08-24,1.1189430727816554
2005-08-25,1.1230068633737758
2005-08-26,1.1153410274554403
2005-08-29,1.1239305201553726
2005-08-30,1.118019480652377
2005-08-31,1.132150572308401
2005-09-01,1.13131929413475
2005-09-02,1.129287361895573
2005-09-06,1.1424948614223185
2005-09-07,1.1444344889411393
2005-09-08,1.1406476863990325
2005-09-09,1.1508072829480211
2005-09-12,1.1484982795332592
2005-09-13,1.1421254855277323
2005-09-14,1.1379692332034506
2005-09-15,1.1374151000916182
2005-09-16,1.1454660223623558
2005-09-19,1.1416632235691508
2005-09-20,1.132017258831982
2005-09-21,1.1214437355928273
2005-09-22,1.1254319236568784
2005-09-23,1.126359482158864
2005-09-26,1.1276579861516833
2005-09-27,1.1273797445715261
2005-09-28,1.128492701618934
2005-09-29,1.1376750355050997
2005-09-30,1.1411995185174755
2005-10-03,1.1371184781441135
2005-10-04,1.1243189666094713
2005-10-05,1.1095716341601813
2005-10-06,1.1055833718968129
2005-10-07,1.1093861706900179
2005-10-10,1.100018364059113
2005-10-11,1.0984416277607127
2005-10-12,1.0898158512355332
2005-10-13,1.0891665992398014
2005-10-14,1.100667616054845
2005-10-17,1.1047486564295625
2005-10-18,1.092783860362171
2005-10-19,1.1109629069884184
2005-10-20,1.0913925875339336
2005-10-21,1.0956590913788145
2005-10-24,1.1126324121222366
2005-10-25,1.1104064238281044
2005-10-26,1.1071601823958857
2005-10-27,1.0953808497986572
2005-10-28,1.111148444659254
2005-10-31,1.114209148420637
2005-11-01,1.1175481679642045
2005-11-02,1.129234722450084
2005-11-03,1.1340577094566342
2005-11-04,1.1325737419936517
2005-11-07,1.1336867639658008
2005-11-08,1.1336867639658008
2005-11-09,1.135170731428783
2005-11-10,1.1439819806987015
2005-11-11,1.1478775483286798
2005-11-14,1.1472282963315927
2005-11-15,1.1430544963973888
2005-11-16,1.145373253526939
2005-11-17,1.1560395456015116
2005-11-18,1.1605842910265494
2005-11-21,1.166427605370503
2005-11-22,1.1714361300465335
2005-11-23,1.1782068637670586
2005-11-25,1.179134348069727
2005-11-28,1.1707868780508013
2005-11-29,1.1694883091318855
2005-11-30,1.1631813639382842
2005-12-01,1.175053381895682
2005-12-02,1.1765373493586644
2005-12-05,1.1740331287575956
2005-12-06,1.1762591170530832
2005-12-07,1.16939561449714
2005-12-08,1.16865359366599
2005-12-09,1.1717143716280454
2005-12-12,1.172827328675453
2005-12-13,1.180803862478121
2005-12-14,1.1854413767385767
2005-12-15,1.182009653285688
2005-12-16,1.178222371615444
2005-12-19,1.17216153834505
2005-12-20,1.1732804859403185
2005-12-21,1.175145324004927
2005-12-22,1.1812994098998821
2005-12-23,1.1819521130136579
2005-12-27,1.1699237177495891
2005-12-28,1.172534520877258
2005-12-29,1.16731291462192
2005-12-30,1.160972370094682
2006-01-03,1.1813926065801699
2006-01-04,1.186987260638068
2006-01-05,1.1877331511074078
2006-01-06,1.1976169877253005
2006-01-09,1.2006940353358173
2006-01-10,1.2019061050162974
2006-01-11,1.2057291176898748
2006-01-12,1.200973755917385
2006-01-13,1.199854743051764
2006-01-17,1.1965913114053952
2006-01-18,1.191835884362553
2006-01-19,1.196404787504115
2006-01-20,1.1745858828417908
2006-01-23,1.1787818034525002
2006-01-24,1.1799940129984088
2006-01-25,1.181019698643037
2006-01-26,1.1875467018012031
2006-01-27,1.198549336825568
2006-01-30,1.1976169877253002
2006-01-31,1.188852098702676
2006-02-01,1.1971507432438078
2006-02-02,1.1832575192398536
2006-02-03,1.1773831446003877
2006-02-06,1.1804601828861814
2006-02-07,1.1700169797002289
2006-02-08,1.1806467161121847
2006-02-09,1.1786886160969363
2006-02-10,1.1808331654183892
2006-02-13,1.1786886160969363
2006-02-14,1.1911831812487774
2006-02-15,1.195379101859487
2006-02-16,1.2043305241081148
2006-02-17,1.201066952597673
2006-02-21,1.1980832322081485
2006-02-22,1.205356200429375
2006-02-23,1.203584559045054
2006-02-24,1.2066616066542155
2006-02-27,1.2071278511370638
2006-02-28,1.1956588224410547
2006-03-01,1.2062885495282876
2006-03-02,1.206195362172723
2006-03-03,1.2006007081148249
2006-03-06,1.1950993812779191
2006-03-07,1.193234543214666
2006-03-08,1.1957521496620473
2006-03-09,1.1877331511074078
2006-03-10,1.1990155813084162
2006-03-13,1.201253476498953
2006-03-14,1.2138412383297266
2006-03-15,1.2192493684863446
2006-03-16,1.2217669749337259
2006-03-17,1.22278767206282
2006-03-20,1.2208218596610907
2006-03-21,1.213145426406154
2006-03-22,1.2205410266427434
2006-03-23,1.2180134077845584
2006-03-24,1.218949605217108
2006-03-27,1.2171709087322276
2006-03-28,1.209681750536536
2006-03-29,1.2172644760512916
2006-03-30,1.2151113885903173
2006-03-31,1.215392221607309
2006-04-03,1.2144560241761149
2006-04-04,1.2222260153887983
2006-04-05,1.226438622991683
2006-04-06,1.2251280252217223
2006-04-07,1.2126773276898795
2006-04-10,1.2145497225549786
2006-04-11,1.2042521124841103
2006-04-12,1.2064989076852655
2006-04-13,1.20490748625963
2006-04-17,1.2044393875433552
2006-04-18,1.2235366037960866
2006-04-19,1.2258769569563441
2006-04-20,1.2275620861221603
2006-04-21,1.2277492113989712
2006-04-24,1.22550256598025
2006-04-25,1.2204473189025629
2006-04-26,1.22072815192091
2006-04-27,1.2266258886896109
2006-04-28,1.2307449289734314
2006-05-01,1.22072815192091
2006-05-02,1.2299024392824178
2006-05-03,1.2253152909210054
2006-05-04,1.229715173583135
2006-05-05,1.2405744403293806
2006-05-08,1.2390765862228095
2006-05-09,1.2415104973394582
2006-05-10,1.2408552733463722
2006-05-11,1.2258769569563446
2006-05-12,1.2098690162358197
2006-05-15,1.2123029367137859
2006-05-16,1.2105242495902229
2006-05-17,1.1874951744983864
2006-05-18,1.1815038797719386
2006-05-19,1.1898355276586439
2006-05-22,1.180754948037317
2006-05-23,1.1717680012656313
2006-05-24,1.18112941390395
2006-05-25,1.1957332644273446
2006-05-26,1.2018182013661065
2006-05-30,1.180474115020325
2006-05-31,1.1936737442854346
2006-06-01,1.2050946115364416
2006-06-02,1.2076222303946267
2006-06-05,1.190022802717889
2006-06-06,1.1871207179930707
2006-06-07,1.1782274040710266
2006-06-08,1.1771976393194128
2006-06-09,1.1734530555409082
2006-06-12,1.1607215343520356
2006-06-13,1.1472411469591184
2006-06-14,1.1561344608825177
2006-06-15,1.1806613900795702
2006-06-16,1.172100088017305
2006-06-19,1.1628849836759514
2006-06-20,1.1668342791824566
2006-06-21,1.1754852145714516
2006-06-22,1.1703134652384175
2006-06-23,1.1701254308607194
2006-06-26,1.1752971143731337
2006-06-27,1.1651417911306912
2006-06-28,1.1730403821423463
2006-06-29,1.1967362398100188
2006-06-30,1.1968302899085
2006-07-03,1.2017199547653545
2006-07-05,1.1948556421552472
2006-07-06,1.1983348188092304
2006-07-07,1.1905302120740815
2006-07-10,1.1927869349001805
2006-07-11,1.1980527437350286
2006-07-12,1.1852644784631856
2006-07-13,1.1659880351558958
2006-07-14,1.1614745048750568
2006-07-17,1.1597819321946505
2006-07-18,1.1657059506797163
2006-07-19,1.181879342505706
2006-07-20,1.1737926512943777
2006-07-21,1.1655178504813988
2006-07-24,1.1867689415405858
2006-07-25,1.1910003967485783
2006-07-26,1.1925989099258152
2006-07-27,1.1914705061991229
2006-07-28,1.2034125180424278
2006-07-31,1.202190064215899
2006-08-01,1.196266120956141
2006-08-02,1.2043528215708021
2006-08-03,1.2075498479252758
2006-08-04,1.2054811500735418
2006-08-07,1.2026602582937287
2006-08-08,1.1980527437350283
2006-08-09,1.194009388726709
2006-08-10,1.1976766091603677
2006-08-11,1.194291473202888
2006-08-14,1.1952317767312626
2006-08-15,1.2095245709038358
2006-08-16,1.219585844046442
2006-08-17,1.2226888955277422
2006-08-18,1.228894989084299
2006-08-21,1.2236292648780915
2006-08-22,1.2235351395529472
2006-08-23,1.2201500129988003
2006-08-24,1.2191156593719445
2006-08-25,1.2206201976746527
2006-08-28,1.2264500908345741
2006-08-29,1.227860644860776
2006-08-30,1.2286129140114523
2006-08-31,1.2284248044098018
2006-09-01,1.2357592358724312
2006-09-05,1.2381100182016997
2006-09-06,1.227202359986606
2006-09-07,1.2215605670250023
2006-09-08,1.2250396778556552
2006-09-11,1.226262131682184
2006-09-12,1.2382981184013728
2006-09-13,1.2432817675347339
2006-09-14,1.2433757518125956
2006-09-15,1.2462846192693118
2006-09-18,1.2479845378000294
2006-09-19,1.2448678725317242
2006-09-20,1.2514789323102797
2006-09-21,1.2454345088939656
2006-09-22,1.2416568009252684
2006-09-25,1.2511956094064847
2006-09-26,1.2615845188204093
2006-09-27,1.2630956530068058
2006-09-28,1.2626234040947284
2006-09-29,1.2615845188204096
2006-10-02,1.2568623130262022
2006-10-03,1.2595067388264232
2006-10-04,1.274239992569931
2006-10-05,1.276695492360514
2006-10-06,1.2750899612799604
2006-10-09,1.2758455236518396
2006-10-10,1.2775455932932225
2006-10-11,1.2760344591054706
2006-10-12,1.2870844017744385
2006-10-13,1.2903900024963748
2006-10-16,1.2923732439308873
2006-10-17,1.2883122225023884
2006-10-18,1.290012141033106
2006-10-19,1.2920899304710853
2006-10-20,1.2923732439308873
2006-10-23,1.298323270453044
2006-10-24,1.3021955169812147
2006-10-25,1.3066343998729824
2006-10-26,1.310695430744119
2006-10-27,1.3024788398850098
2006-10-30,1.3015343420594994
2006-10-31,1.3013454066058685
2006-11-01,1.292562179384518
2006-11-02,1.2918066075686454
2006-11-03,1.2895398921210282
2006-11-06,1.3040843709655632
2006-11-07,1.3090898996635654
2006-11-08,1.3119232514734238
2006-11-09,1.3050287271257566
2006-11-10,1.3055955051533148
2006-11-13,1.3088065767597703
2006-11-14,1.3186286987007885
2006-11-15,1.3224065483361576
2006-11-16,1.3258065459522508
2006-11-17,1.3261842563048545
2006-11-20,1.326939828120727
2006-11-21,1.3282620362988409
2006-11-22,1.3309064620990618
2006-11-24,1.325523223048456
2006-11-27,1.3072954331280255
2006-11-28,1.3129621367477429
2006-11-29,1.326656505216932
2006-11-30,1.3272231510231662
2006-12-01,1.3242954023205056
2006-12-04,1.3344008471639635
2006-12-05,1.3401619476778377
2006-12-06,1.3390286655093617
2006-12-07,1.3331731775466782
2006-12-08,1.3356286678932683
2006-12-11,1.339500914421439
2006-12-12,1.3384620197017716
2006-12-13,1.3398786247740426
2006-12-14,1.351684139258883
2006-12-15,1.351803620509877
2006-12-18,1.348099798147794
2006-12-19,1.3506640274228832
2006-12-20,1.3499042480478958
2006-12-21,1.3449657675814608
2006-12-22,1.3367034209190725
2006-12-26,1.3445859538694542
2006-12-27,1.3534181018230873
2006-12-28,1.3505691143578546
2006-12-29,1.344965767581461
2007-01-03,1.3425915163887592
2007-01-04,1.345440646310826
2007-01-05,1.3347089834383776
2007-01-08,1.3408821220105203
2007-01-09,1.3397425289235265
2007-01-10,1.3442059882051183
2007-01-11,1.3500942356284897
2007-01-12,1.3603510102733665
2007-01-16,1.3576918679318934
2007-01-17,1.3582616597276427
2007-01-18,1.3537029929718587
2007-01-19,1.3563622872656613
2007-01-22,1.3521835861742135
2007-01-23,1.3561723091819187
2007-01-24,1.3670938076812753
2007-01-25,1.3510438506317406
2007-01-26,1.3498093349815115
2007-01-29,1.349049555606524
2007-01-30,1.35607724416456
2007-01-31,1.365194435219294
2007-02-01,1.373361868815298
2007-02-02,1.3752612412772793
2007-02-05,1.3756411974447644
2007-02-06,1.376021011156771
2007-02-07,1.379060128658076
2007-02-08,1.3772556692611233
2007-02-09,1.3669988851193953
2007-02-12,1.3623453052985826
2007-02-13,1.3738367475446627
2007-02-14,1.3828588735820386
2007-02-15,1.38466332348214
2007-02-16,1.3839984666690324
2007-02-20,1.3869425096561279
2007-02-21,1.3863727178603786
2007-02-22,1.3853280378397688
2007-02-23,1.3799148210980918
2007-02-26,1.378680162993739
2007-02-27,1.324832164960985
2007-02-28,1.338412815297311
2007-03-01,1.3344240922896058
2007-03-02,1.3169496320106036
2007-03-05,1.3044136616935325
2007-03-06,1.3267315374229665
2007-03-07,1.3254019662522298
2007-03-08,1.3366084983558366
2007-03-09,1.3369883215646943
2007-03-12,1.3389827495485382
2007-03-13,1.3129609090015428
2007-03-14,1.3227428144152615
2007-03-15,1.3245472643140073
2007-03-16,1.32085547465755
2007-03-19,1.3367785672499621
2007-03-20,1.3441203993890234
2007-03-21,1.3662410530854676
2007-03-22,1.3651922253710087
2007-03-23,1.3671945900348126
2007-03-26,1.3653829594580487
2007-03-27,1.3621411664813108
2007-03-28,1.3522250343903897
2007-03-29,1.353655196791719
2007-03-30,1.3539412311800292
2007-04-02,1.3554668369032834
2007-04-03,1.3700550578594806
2007-04-04,1.371580663582735
2007-04-05,1.375299225036178
2007-04-09,1.377206155911502
2007-04-10,1.378827061936027
2007-04-11,1.373201560072459
2007-04-12,1.3793038304100214
2007-04-13,1.3855968252998228
2007-04-16,1.3987547503674815
2007-04-17,1.4024733118195698
2007-04-18,1.4041896516312191
2007-04-19,1.4038081834557845
2007-04-20,1.417061542311923
2007-04-23,1.4117220843701108
2007-04-24,1.4122941436105756
2007-04-25,1.4252614776118486
2007-04-26,1.4268823741015728
2007-04-27,1.4257382460871986
2007-04-30,1.413915040098944
2007-05-01,1.4175383107859172
2007-05-02,1.425833536852313
2007-05-03,1.433556846700254
2007-05-04,1.4389916049419818
2007-05-07,1.4392776393289366
2007-05-08,1.4373707084536127
2007-05-09,1.4412800135275408
2007-05-10,1.4262150145611927
2007-05-11,1.438419545701517
2007-05-14,1.4352730434898935
2007-05-15,1.4356545116639727
2007-05-16,1.445475343453623
2007-05-17,1.4426148756289547
2007-05-18,1.4552007319227038
2007-05-21,1.4544379290603988
2007-05-22,1.4532938010460246
2007-05-23,1.4534845351330639
2007-05-24,1.440326476578196
2007-05-25,1.4463334370810423
2007-05-29,1.4515776042563846
2007-05-30,1.4634006672226298
2007-05-31,1.4618752045213852
2007-06-01,1.4691216028733218
2007-06-04,1.4693123369603613
2007-06-05,1.4634961010097538
2007-06-06,1.4477635994823719
2007-06-07,1.4216383499468848
2007-06-08,1.4401357329563558
2007-06-11,1.4426148756289547
2007-06-12,1.4268823741015724
2007-06-13,1.4482403679577218
2007-06-14,1.4574891405069075
2007-06-15,1.4657425183481827
2007-06-18,1.464018827441065
2007-06-19,1.467657616623956
2007-06-20,1.4472614661698269
2007-06-21,1.455304970852229
2007-06-22,1.4416118798145638
2007-06-25,1.434717413030799
2007-06-26,1.4199708489305771
2007-06-27,1.440175448382783
2007-06-28,1.4399840410141267
2007-06-29,1.4404627078567647
2007-07-02,1.453485571473053
2007-07-03,1.4587521994577364
2007-07-05,1.4572200691280028
2007-07-06,1.4648806058643649
2007-07-09,1.4660297778221638
2007-07-10,1.4451548168907744
2007-07-11,1.455400813383449
