date,nav,return
2004-01-02,10000000.0,0.0
2004-01-05,10001223.30911929,0.0001223309119289251
2004-01-06,10013371.96076158,0.0012147165668436877
2004-01-07,10020664.273881601,0.0007282574889453386
2004-01-08,10021883.325544557,0.00012165377759765228
2004-01-09,10046198.368230524,0.002426194947210192
2004-01-12,10052266.6626552,0.0006040388814008146
2004-01-13,10064423.829210157,0.0012093955485801278
2004-01-14,10054699.798948724,-0.000966178534056783
2004-01-15,10053485.004742099,-0.00012081854564682803
2004-01-16,10046198.368230524,-0.0007247871268657446
2004-01-20,10051053.99717674,0.0004833299889410725
2004-01-21,10057125.839481696,0.0006041000582288625
2004-01-22,10064423.829210157,0.0007256536156492466
2004-01-23,10049844.87957856,-0.0014485627671286805
2004-01-26,10042549.72815432,-0.000725896917977753
2004-01-27,10054699.798948724,0.0012098591615972154
2004-01-28,10029180.605696963,-0.002538036317546677
2004-01-29,10031613.032414433,0.00024253494010140209
2004-01-30,10036470.08051276,0.0004841741884016315
2004-02-02,10039995.963931402,0.00035130712196185243
2004-02-03,10049741.99105055,0.0009707202228128597
2004-02-04,10043653.11892027,-0.0006058734777173447
2004-02-05,10036346.614279147,-0.0007274748096744998
2004-02-06,10052171.579463797,0.0015767655096861066
2004-02-09,10055829.444028718,0.0003638879953455909
2004-02-10,10042438.324713647,-0.00133167725144967
2004-02-11,10058260.451594077,0.001575526417871398
2004-02-12,10061907.67251817,0.0003626095130111473
2004-02-13,10076515.714768032,0.0014518163677610385
2004-02-17,10067997.254224507,-0.0008453775873181746
2004-02-18,10069206.371822687,0.00012009514580202385
2004-02-19,10074076.901866067,0.00048370545438514156
2004-02-20,10063130.98163746,-0.0010865432471118819
2004-02-23,10072860.688507333,0.0009668667622062532
2004-02-24,10074076.901866069,0.00012074160423192204
2004-02-25,10081389.79269169,0.0007259117531916992
2004-02-26,10077734.76643099,-0.0003625518242881265
2004-02-27,10085039.851920005,0.0007248737596614596
2004-03-01,10081748.1285996,-0.00032639665967981735
2004-03-02,10071998.55360018,-0.00096705203056624
2004-03-03,10064676.438285839,-0.0007269773993091588
2004-03-04,10073220.443567356,0.0008489100801110094
2004-03-05,10095156.987316053,0.002177709092299862
2004-03-08,10111003.949358419,0.0015697588519203443
2004-03-09,10117090.692760533,0.0006019919913591298
2004-03-10,10111003.949358419,-0.0006016298150286481
2004-03-11,10119537.310999108,0.000843967788305644
2004-03-12,10112223.001021374,-0.0007227909491261952
2004-03-15,10107346.084793497,-0.00048227933930888867
2004-03-16,10114660.39477123,0.0007236627613589341
2004-03-17,10114660.39477123,0.0
2004-03-18,10111003.949358417,-0.00036149957290732004
2004-03-19,10114660.394771228,0.00036163030210700775
2004-03-22,10120748.55732545,0.0006019146779630002
2004-03-23,10123190.208531637,0.000241252037075812
2004-03-24,10125626.183129381,0.0002406330956512548
2004-03-25,10124409.969770648,-0.00012011240951792512
2004-03-26,10114660.394771226,-0.0009629771046937297
2004-03-29,10107346.084793493,-0.0007231394522660972
2004-03-30,10106126.323554482,-0.00012068066421966339
2004-03-31,10113444.890988544,0.0007241713788006532
2004-04-01,10101225.281740725,-0.0012082539015668692
2004-04-02,10065830.208951702,-0.0035040375599784124
2004-04-05,10056067.861583287,-0.0009698501927574155
2004-04-06,10068273.988886056,0.0012138071730203315
2004-04-07,10070721.316700686,0.0002430732236062827
2004-04-08,10070721.316700686,0.0
2004-04-12,10060951.163995663,-0.0009701542121735018
2004-04-13,10047525.275453882,-0.0013344551944379779
2004-04-14,10030430.169130297,-0.0017014245652458015
2004-04-15,10036535.361509848,0.0006086670538159034
2004-04-16,10049959.121323463,0.0013374894154305483
2004-04-19,10037754.413172804,-0.0012144037605847924
2004-04-20,10014569.725142883,-0.0023097484831363646
2004-04-21,10015780.971469231,0.00012094841411980362
2004-04-22,10030430.169130297,0.0014626116228775299
2004-04-23,10009681.455698121,-0.002068576629547958
2004-04-26,10010899.797785023,0.00012171636952618137
2004-04-27,10023110.89212018,0.0012197798980926322
2004-04-28,10002355.082927452,-0.0020707951269944846
2004-04-29,10001133.192960277,-0.00012216022697097983
2004-04-30,10006007.980459986,0.0004874235154812556
2004-05-03,10010420.833947716,0.0004410203845877092
2004-05-04,10007974.925285198,-0.00024433624750552774
2004-05-05,10004313.512839999,-0.00036584948229123615
2004-05-06,10001857.670112707,-0.0002454783853125253
2004-05-07,9960299.929283658,-0.004155002220560533
2004-05-10,9965186.779576307,0.0004906328451297348
2004-05-11,9966408.669543484,0.0001226158620208917
2004-05-12,9968863.802694723,0.0002463408066679662
2004-05-13,9963968.437489409,-0.0004910655117978946
2004-05-14,9979849.459182426,0.0015938450420280859
2004-05-17,9993303.73076642,0.0013481437409472719
2004-05-18,9983518.676964233,-0.0009791610528219197
2004-05-19,9978633.95539975,-0.0004892785522356835
2004-05-20,9983518.676964233,0.0004895180629247431
2004-05-21,9983518.676964233,0.0
2004-05-24,9985975.22926758,0.00024606077104016855
2004-05-25,9985975.22926758,0.0
2004-05-26,10004313.512839999,0.0018364038715690256
2004-05-27,10009196.10567632,0.0004880487631713226
2004-05-28,10005529.726198735,-0.00036630109340207717
2004-06-01,9991328.980604598,-0.001419289731052653
2004-06-02,9985208.177551832,-0.0006126115018980638
2004-06-03,9987652.66706224,0.00024481107123075496
2004-06-04,9971744.681479122,-0.001592765198531465
2004-06-07,9975413.189684873,0.0003678903063537575
2004-06-08,9976632.24134783,0.0001222056309624353
2004-06-09,9960727.094068935,-0.001594240109701217
2004-06-10,9959491.722156709,-0.00012402427057378596
2004-06-14,9933786.619978467,-0.0025809652636245017
2004-06-15,9966845.058817482,0.0033278788948947202
2004-06-16,9959491.722156709,-0.0007377797705671041
2004-06-17,9971744.681479126,0.0012302795829588486
2004-06-18,9965627.426306637,-0.0006134588648113448
2004-06-21,9972965.861870248,0.0007363746656070536
2004-06-22,9976632.241347833,0.00036763180866805634
2004-06-23,9979086.664923014,0.00024601724467787633
2004-06-24,9988885.910246305,0.0009819781761928326
2004-06-25,9990106.381061371,0.00012218287665244354
2004-06-28,9966845.058817482,-0.0023284358901309865
2004-06-29,9976632.241347833,0.000981973981996731
2004-06-30,10003574.134590412,0.0027004997869841674
2004-07-01,10005660.997768963,0.00020861175720532366
2004-07-02,10032632.693205863,0.002695643540483239
2004-07-06,10030182.527087012,-0.0002442196573697597
2004-07-07,10031421.446879515,0.0001235191671893343
2004-07-08,10035084.988052879,0.00036520658540406536
2004-07-09,10035084.988052879,0.0
2004-07-12,10038760.592019182,0.0003662753201072455
2004-07-13,10031421.446879515,-0.0007310808014986403
2004-07-14,10027728.10351183,-0.0003681774698872653
2004-07-15,10027728.10351183,0.0
2004-07-16,10047350.719744291,0.0019568356889920757
2004-07-19,10042449.677930536,-0.00048779443959534596
2004-07-20,10024051.080393417,-0.0018320826219873076
2004-07-21,10021602.333426677,-0.0002442871596624041
2004-07-22,10024051.080393417,0.0002443468504604862
2004-07-23,10024051.080393417,0.0
2004-07-26,10016688.519243926,-0.0007344895881358227
2004-07-27,10008116.130920198,-0.0008558106111874464
2004-07-28,10014244.029733516,0.0006122929363685525
2004-07-29,10016688.519243924,0.00024410125249096915
2004-07-30,10031421.446879514,0.001470838152477727
2004-08-02,10039162.212066464,0.0007716518768492442
2004-08-03,10041604.572848706,0.00024328332690015664
2004-08-04,10040385.52118575,-0.00012140008642158584
2004-08-05,10046522.644487787,0.0006112437902994206
2004-08-06,10082154.71567927,0.003546706900723784
2004-08-09,10080932.116136035,-0.00012126371571474781
2004-08-10,10056348.144125123,-0.0024386606047631654
2004-08-11,10072331.3447701,0.0015893642916802175
2004-08-12,10074785.768345281,0.0002436797888361042
2004-08-13,10084616.94459106,0.000975819880624007
2004-08-16,10082154.71567927,-0.0002441569100065655
2004-08-17,10091981.634468714,0.0009746843870748201
2004-08-18,10089525.79174142,-0.00024334593702646234
2004-08-19,10095672.849108232,0.0006092513655937548
2004-08-20,10089525.79174142,-0.000608880404376011
2004-08-23,10080932.116136033,-0.0008517422704267252
2004-08-24,10085839.544134287,0.000486803000131264
2004-08-25,10082154.715679267,-0.0003653467258620813
2004-08-26,10091981.634468712,0.0009746843870748201
2004-08-27,10088298.934741855,-0.000364913439227732
2004-08-30,10090761.163653644,0.00024406779851759985
2004-08-31,10105496.220017398,0.0014602522173281507
2004-09-01,10108203.252668258,0.00026787726123700395
2004-09-02,10092205.15092612,-0.001582685007636142
2004-09-03,10078673.535552107,-0.0013407986829094831
2004-09-07,10078673.535552107,0.0
2004-09-08,10093441.94199046,0.001465312512232586
2004-09-09,10094668.798990024,0.00012154991395552095
2004-09-10,10097133.866206033,0.0002441949572684621
2004-09-13,10098362.851933762,0.00012171629533819228
2004-09-14,10100825.790421607,0.00024389482968256715
2004-09-15,10094668.798990022,-0.0006095532740920673
2004-09-16,10111898.015188051,0.0017067638910306382
2004-09-17,10099595.385541765,-0.0012166489048651696
2004-09-20,10115585.681947295,0.0015832610906789668
2004-09-21,10100825.790421605,-0.0014591237709578042
2004-09-22,10110661.224123714,0.000973725703836692
2004-09-23,10098362.85193376,-0.0012163766461297243
2004-09-24,10092205.150926119,-0.0006097722074289713
2004-09-27,10098362.85193376,0.0006101442564390158
2004-09-28,10104512.747604795,0.0006089992765367924
2004-09-29,10092205.15092612,-0.0012180297047565958
2004-09-30,10095900.623021971,0.0003661709250442069
2004-10-01,10088753.06341723,-0.0007079665174638539
2004-10-04,10089982.04914496,0.00012181740597716484
2004-10-05,10091214.582752964,0.00012215419234662406
2004-10-06,10082588.266649036,-0.0008548342752190408
2004-10-07,10078890.665825019,-0.00036673131206277354
2004-10-08,10104774.58116919,0.002568131375006999
2004-10-11,10112179.007305942,0.0007327650980508693
2004-10-12,10114639.107489564,0.0002432809171835082
2004-10-13,10122029.342105212,0.0007306473851524942
2004-10-14,10124495.828473335,0.00024367508577194386
2004-10-15,10120798.937225373,-0.0003651432437321578
2004-10-18,10122029.342105214,0.00012157191220496522
2004-10-19,10118332.450857252,-0.00036523222004336553
2004-10-20,10126960.895689346,0.0008527536403850622
2004-10-21,10114639.107489565,-0.001216731093039547
2004-10-22,10124495.828473335,0.0009745005114885075
2004-10-25,10128196.977177627,0.000365563754185505
2004-10-26,10126960.895689346,-0.00012204358693523876
2004-10-27,10113401.606849175,-0.0013389297124611899
2004-10-28,10134746.44396783,0.0021105497386952887
2004-10-29,10162124.97834687,0.002701452328423448
2004-11-01,10163507.458493635,0.00013604242712150771
2004-11-02,10194835.691565014,0.0030824233857573713
2004-11-03,10280616.102812367,0.008414104340918938
2004-11-04,10463645.473390197,0.017803346486964022
2004-11-05,10504429.157635972,0.003897655396438049
2004-11-08,10534528.198275805,0.002865366617085696
2004-11-09,10493088.650586488,-0.003933688050320017
2004-11-10,10526564.688645761,0.0031902940281938186
2004-11-11,10568272.626929011,0.003962160449955343
2004-11-12,10707329.807536794,0.013157985748158296
2004-11-15,10706964.346672727,-3.413183964973143e-05
2004-11-16,10687692.518050278,-0.0017999339493867117
2004-11-17,10679571.21104164,-0.0007598746871619877
2004-11-18,10769126.544210535,0.00838566749536751
2004-11-19,10657569.76626597,-0.010358943920529717
2004-11-22,10765877.496991035,0.010162516699434354
2004-11-23,10781294.658855258,0.001432039503378224
2004-11-24,10910784.201163521,0.012010574463049872
2004-11-26,10953745.842912534,0.003937539314949667
2004-11-29,10980030.758678906,0.0023996280490092836
2004-11-30,10982974.191900255,0.00026807149142293873
2004-12-01,11110560.894490702,0.011616771592210418
2004-12-02,11016263.247940157,-0.008487208471833707
2004-12-03,10992334.508124433,-0.0021721285409730395
2004-12-06,10998827.202061335,0.0005906565099618177
2004-12-07,10824632.836572329,-0.015837539974840165
